precision,recall,_
0.3333333333333333,1.0,0.03576963022351265
0.3332444325910121,0.9996,0.04032919555902481
0.3331555081355028,0.9992,0.047038644552230835
0.3331999466453248,0.9992,0.04752573370933533
0.3332443970117396,0.9992,0.047937508672475815
0.333155436957972,0.9988,0.04849190264940262
0.33306645316253003,0.9984,0.04954620450735092
0.3331109035099426,0.9984,0.050932519137859344
0.33302189001601706,0.998,0.05139920115470886
0.33306634628220533,0.998,0.0522410050034523
0.33311081441922563,0.998,0.05388682335615158
0.33315529443183334,0.998,0.053996000438928604
0.3331997863247863,0.998,0.05451417341828346
0.33324429010284495,0.998,0.055100370198488235
0.33328880577077213,0.998,0.05517712980508804
0.3333333333333333,0.998,0.055193156003952026
0.3333778727952966,0.998,0.055231571197509766
0.3334224241614326,0.998,0.05683667212724686
0.3334669874365143,0.998,0.057351820170879364
0.3333778906563294,0.9976,0.058115798979997635
0.33342245989304814,0.9976,0.05916992947459221
0.33346704104826846,0.9976,0.06076126545667648
0.33351163412677187,0.9976,0.06114426255226135
0.33355623913334226,0.9976,0.06120895594358444
0.3336008560727662,0.9976,0.06155238300561905
0.33364548494983276,0.9976,0.06170222535729408
0.3336901257693337,0.9976,0.061710912734270096
0.33373477853606315,0.9976,0.06188403069972992
0.333779443254818,0.9976,0.06211138889193535
0.3338241199303975,0.9976,0.06219479814171791
0.33386880856760376,0.9976,0.06236086040735245
0.33391350917124113,0.9976,0.06281152367591858
0.3339582217461168,0.9976,0.06334585696458817
0.3340029462970403,0.9976,0.06335677951574326
0.334047682828824,0.9976,0.06394268572330475
0.33395847287340924,0.9972,0.06430055946111679
0.3340032154340836,0.9972,0.06479598581790924
0.3340479699852606,0.9972,0.06495026499032974
0.3340927365317609,0.9972,0.06523849815130234
0.3341375150784077,0.9972,0.06536110490560532
0.3341823056300268,0.9972,0.06545600295066833
0.3342271081914466,0.9972,0.06556221842765808
0.3341378385626173,0.9968,0.06582000851631165
0.33418264717714896,0.9968,0.06683846563100815
0.334093347639485,0.9964,0.0669129490852356
0.3341381623071764,0.9964,0.06708364188671112
0.3341829889991951,0.9964,0.06733625382184982
0.33422782772038107,0.9964,0.06819772720336914
0.33413848631239934,0.996,0.06829115748405457
0.33404912092336597,0.9956,0.06832480430603027
0.3340939597315436,0.9956,0.06866142898797989
0.3341388105786012,0.9956,0.06895209848880768
0.33418367346938777,0.9956,0.06914807111024857
0.3342285484087552,0.9956,0.06917332857847214
0.3342734354015579,0.9956,0.07004259526729584
0.3343183344526528,0.9956,0.0703444629907608
0.3343632455668995,0.9956,0.0704866275191307
0.3344081687491603,0.9956,0.07074212282896042
0.33431873152378394,0.9952,0.0707450732588768
0.3343636607982798,0.9952,0.07130635529756546
0.3342741935483871,0.9948,0.07139687985181808
0.3343191289151768,0.9948,0.07187184691429138
0.3343640763646141,0.9948,0.07192989438772202
0.3344090359015732,0.9948,0.07196372747421265
0.3343195266272189,0.9944,0.07217297703027725
0.33422999327505043,0.994,0.07234274595975876
0.3341404358353511,0.9936,0.07241550087928772
0.33418538947934884,0.9936,0.0740455687046051
0.3342303552206674,0.9936,0.07440034300088882
0.33427533306419055,0.9936,0.07447093725204468
0.33432032301480485,0.9936,0.0746975690126419
0.33436532507739936,0.9936,0.07493192702531815
0.3344103392568659,0.9936,0.07504072040319443
0.33445536555809885,0.9936,0.07522883266210556
0.3343657419876111,0.9932,0.07567723095417023
0.33441077441077444,0.9932,0.07575536519289017
0.33445581896551724,0.9932,0.07586801797151566
0.3345008756567426,0.9932,0.07588382065296173
0.334545944489356,0.9932,0.07608607411384583
0.334456272739523,0.9928,0.07614243775606155
0.3345013477088949,0.9928,0.07627349346876144
0.33454643482949187,0.9928,0.07635285705327988
0.3345915341062281,0.9928,0.07657917588949203
0.3346366455440205,0.9928,0.07682248950004578
0.334546925566343,0.9924,0.07715226709842682
