fpr,tpr
0.0,0.0
0.00013333333333333334,0.0
0.0010666666666666667,0.0
0.0010666666666666667,0.0008
0.0018666666666666666,0.0008
0.0018666666666666666,0.0012
0.0021333333333333334,0.0012
0.0021333333333333334,0.002
0.0028,0.002
0.0028,0.0024
0.0030666666666666668,0.0024
0.0030666666666666668,0.0028
0.0032,0.0028
0.0032,0.0032
0.0037333333333333333,0.0032
0.0037333333333333333,0.0036
0.0038666666666666667,0.0036
0.0038666666666666667,0.004
0.004266666666666667,0.004
0.004266666666666667,0.0048
0.004666666666666667,0.0048
0.004666666666666667,0.0056
0.0054666666666666665,0.0056
0.0054666666666666665,0.006
0.0056,0.006
0.0056,0.0064
0.006,0.0064
0.006,0.0068
0.0061333333333333335,0.0068
0.0061333333333333335,0.008
0.0064,0.008
0.0064,0.0088
0.006533333333333334,0.0088
0.006533333333333334,0.0108
0.006666666666666667,0.0108
0.006666666666666667,0.0112
0.006933333333333333,0.0112
0.006933333333333333,0.0132
0.007066666666666666,0.0132
0.007066666666666666,0.014
0.0072,0.014
0.0072,0.0144
0.007333333333333333,0.0144
0.007333333333333333,0.0148
0.007466666666666667,0.0148
0.007466666666666667,0.0152
0.0076,0.0152
0.0076,0.0156
0.007733333333333333,0.0156
0.007733333333333333,0.0164
0.007866666666666666,0.0164
0.007866666666666666,0.0168
0.008133333333333333,0.0168
0.008133333333333333,0.0172
0.008266666666666667,0.0172
0.008266666666666667,0.0176
0.0084,0.0176
0.0084,0.018
0.0088,0.018
0.0088,0.0192
0.009066666666666667,0.0192
0.009066666666666667,0.0208
0.009333333333333334,0.0208
0.009333333333333334,0.0216
0.0096,0.0216
0.0096,0.0228
0.009866666666666666,0.0228
0.009866666666666666,0.0232
0.01,0.0232
0.01,0.0236
0.010133333333333333,0.0236
0.010133333333333333,0.0248
0.010266666666666667,0.0248
0.010266666666666667,0.0252
0.0104,0.0252
0.0104,0.0268
0.0108,0.0268
0.0108,0.0276
0.011066666666666667,0.0276
0.011066666666666667,0.03
0.0112,0.03
0.0112,0.0304
0.011333333333333334,0.0304
0.011333333333333334,0.0312
0.0116,0.0312
0.0116,0.0324
0.011866666666666666,0.0324
0.011866666666666666,0.034
0.012133333333333333,0.034
0.012133333333333333,0.0352
0.0124,0.0352
0.0124,0.0364
0.012533333333333334,0.0364
0.012533333333333334,0.0376
0.012666666666666666,0.0376
0.012666666666666666,0.0388
0.013066666666666667,0.0388
0.013066666666666667,0.0392
0.013333333333333334,0.0392
0.013333333333333334,0.0404
0.013466666666666667,0.0404
0.013466666666666667,0.0408
0.0144,0.0408
0.0144,0.042
0.014666666666666666,0.042
0.014666666666666666,0.0428
0.014666666666666666,0.0436
0.0148,0.0436
0.0148,0.0444
0.014933333333333333,0.0444
0.014933333333333333,0.046
0.015066666666666667,0.046
0.015066666666666667,0.0468
0.0152,0.0468
0.0152,0.0492
0.015333333333333332,0.0492
0.015333333333333332,0.0516
0.015466666666666667,0.0516
0.015466666666666667,0.0536
0.0156,0.0536
0.0156,0.0544
0.015733333333333332,0.0544
0.015733333333333332,0.0548
0.015866666666666668,0.0548
0.015866666666666668,0.0564
0.016133333333333333,0.0564
0.016133333333333333,0.0568
0.016266666666666665,0.0568
0.016266666666666665,0.0576
0.016266666666666665,0.0584
0.0164,0.0584
0.0164,0.0592
0.016533333333333334,0.0592
0.016533333333333334,0.0608
0.016666666666666666,0.0608
0.016666666666666666,0.0612
0.016933333333333335,0.0612
0.016933333333333335,0.0636
0.017066666666666667,0.0636
0.017066666666666667,0.0656
0.0172,0.0656
0.0172,0.0672
0.017466666666666665,0.0672
0.0176,0.0672
0.0176,0.0676
0.017866666666666666,0.0676
0.017866666666666666,0.068
0.018,0.068
0.018,0.0684
0.018266666666666667,0.0684
0.018266666666666667,0.0744
0.0184,0.0744
0.0184,0.0752
0.018533333333333332,0.0752
0.018533333333333332,0.0756
0.018666666666666668,0.0756
0.018666666666666668,0.0772
0.018933333333333333,0.0772
0.018933333333333333,0.0792
0.018933333333333333,0.08
0.018933333333333333,0.0804
0.019066666666666666,0.0804
0.019066666666666666,0.082
0.019733333333333332,0.082
0.019733333333333332,0.0824
0.02,0.0824
0.02,0.0828
0.020266666666666665,0.0828
0.020266666666666665,0.0832
0.0204,0.0832
0.0204,0.0856
0.020533333333333334,0.0856
0.020533333333333334,0.0864
0.020666666666666667,0.0864
0.020666666666666667,0.0872
0.0212,0.0872
0.0212,0.0888
0.021466666666666665,0.0888
0.021466666666666665,0.0896
0.0216,0.0896
0.0216,0.0908
0.021733333333333334,0.0908
0.021733333333333334,0.092
0.022133333333333335,0.092
0.022133333333333335,0.0924
0.022266666666666667,0.0924
0.022266666666666667,0.094
0.0224,0.094
0.0224,0.0952
0.022533333333333332,0.0952
0.022533333333333332,0.0964
0.02266666666666667,0.0964
0.02266666666666667,0.0968
0.0228,0.0968
0.0228,0.098
0.023466666666666667,0.098
0.023466666666666667,0.1004
0.0236,0.1004
0.0236,0.1008
0.023866666666666668,0.1008
0.023866666666666668,0.1012
0.024533333333333334,0.1012
0.024533333333333334,0.1028
0.024666666666666667,0.1028
0.024666666666666667,0.1032
0.0248,0.1032
0.0248,0.1036
0.02493333333333333,0.1036
0.02493333333333333,0.104
0.025066666666666668,0.104
0.025066666666666668,0.1056
0.0252,0.1056
0.0252,0.1064
0.025333333333333333,0.1064
0.025333333333333333,0.1068
0.025733333333333334,0.1068
0.025733333333333334,0.1072
0.025866666666666666,0.1072
0.025866666666666666,0.108
0.026,0.108
0.026,0.1092
0.0264,0.1092
0.0264,0.1096
0.026533333333333332,0.1096
0.026533333333333332,0.11
0.02666666666666667,0.11
0.02666666666666667,0.1112
0.0268,0.1112
0.0268,0.116
0.026933333333333333,0.116
0.026933333333333333,0.1164
0.027066666666666666,0.1164
0.027066666666666666,0.1168
0.0272,0.1168
0.0272,0.118
0.027466666666666667,0.118
0.027466666666666667,0.1188
0.028266666666666666,0.1188
0.028266666666666666,0.1192
0.0284,0.1192
0.0284,0.1196
0.028666666666666667,0.1196
0.028666666666666667,0.12
0.0288,0.12
0.0288,0.1212
0.029066666666666668,0.1212
0.029066666666666668,0.1216
0.0292,0.1216
0.0292,0.122
0.029466666666666665,0.122
0.029466666666666665,0.1224
0.0296,0.1224
0.0296,0.1228
0.029866666666666666,0.1228
0.029866666666666666,0.1232
0.03,0.1232
0.03,0.1248
0.030133333333333335,0.1248
0.030133333333333335,0.1252
0.030266666666666667,0.1252
0.030266666666666667,0.1256
0.030533333333333332,0.1256
0.030533333333333332,0.1264
0.030666666666666665,0.1264
0.030666666666666665,0.1276
0.0308,0.1276
0.0308,0.1284
0.0308,0.1308
0.030933333333333334,0.1308
0.030933333333333334,0.132
0.0312,0.132
0.0312,0.1336
0.03133333333333333,0.1336
0.03133333333333333,0.134
0.031466666666666664,0.134
0.031466666666666664,0.1356
0.0316,0.1356
0.0316,0.1364
0.03213333333333333,0.1364
0.03213333333333333,0.138
0.03266666666666666,0.138
0.03266666666666666,0.1384
0.0328,0.1384
0.0328,0.1416
0.03306666666666667,0.1416
0.03306666666666667,0.142
0.0332,0.142
0.0332,0.1424
0.03333333333333333,0.1424
0.03333333333333333,0.1428
0.033466666666666665,0.1428
0.03373333333333333,0.1428
0.03373333333333333,0.1436
0.034133333333333335,0.1436
0.034133333333333335,0.1468
0.03426666666666667,0.1468
0.03426666666666667,0.15
0.0344,0.15
0.0344,0.1504
0.03453333333333333,0.1504
0.03453333333333333,0.154
0.034666666666666665,0.154
0.034666666666666665,0.1544
0.0348,0.1544
0.0348,0.1548
0.03493333333333333,0.1548
0.03493333333333333,0.1552
0.03506666666666667,0.1552
0.03506666666666667,0.1572
0.0352,0.1572
0.0352,0.158
0.035333333333333335,0.158
0.035333333333333335,0.1588
0.03573333333333333,0.1588
0.03573333333333333,0.1596
0.035866666666666665,0.1596
0.035866666666666665,0.1608
0.036,0.1608
0.036,0.1612
0.03613333333333334,0.1612
0.03613333333333334,0.1628
0.03626666666666667,0.1628
0.03626666666666667,0.1632
0.0364,0.1632
0.0364,0.1636
0.036533333333333334,0.1636
0.036533333333333334,0.1648
0.03666666666666667,0.1648
0.03666666666666667,0.1652
0.03693333333333333,0.1652
0.03693333333333333,0.1656
0.037066666666666664,0.1656
0.037066666666666664,0.1664
0.03746666666666667,0.1664
0.03746666666666667,0.1696
0.03746666666666667,0.1704
0.037733333333333334,0.1704
0.037733333333333334,0.1708
0.037866666666666667,0.1708
