fpr,tpr
0.0,0.0
0.0,0.0004
0.0,0.1008
0.00013333333333333334,0.1008
0.00013333333333333334,0.2052
0.0002666666666666667,0.2052
0.0002666666666666667,0.2312
0.0004,0.2312
0.0004,0.2404
0.0005333333333333334,0.2404
0.0005333333333333334,0.2648
0.0006666666666666666,0.2648
0.0006666666666666666,0.2712
0.0008,0.2712
0.0008,0.3452
0.0009333333333333333,0.3452
0.0009333333333333333,0.3844
0.0010666666666666667,0.3844
0.0010666666666666667,0.39
0.0012,0.39
0.0012,0.47
0.0013333333333333333,0.47
0.0013333333333333333,0.4808
0.0016,0.4808
0.0016,0.4884
0.0017333333333333333,0.4884
0.0017333333333333333,0.4972
0.0018666666666666666,0.4972
0.0018666666666666666,0.5068
0.002,0.5068
0.002,0.5088
0.002266666666666667,0.5088
0.002266666666666667,0.512
0.0024,0.512
0.0024,0.5168
0.002533333333333333,0.5168
0.002533333333333333,0.5256
0.0026666666666666666,0.5256
0.0026666666666666666,0.5324
0.0028,0.5324
0.0028,0.5336
0.0029333333333333334,0.5336
0.0029333333333333334,0.5468
0.0030666666666666668,0.5468
0.0030666666666666668,0.5512
0.0033333333333333335,0.5512
0.0033333333333333335,0.5556
0.0034666666666666665,0.5556
0.0034666666666666665,0.56
0.0036,0.56
0.0036,0.5636
0.0037333333333333333,0.5636
0.0037333333333333333,0.5744
0.0038666666666666667,0.5744
0.0038666666666666667,0.5796
0.004,0.5796
0.004,0.586
0.0041333333333333335,0.586
0.0041333333333333335,0.5868
0.004266666666666667,0.5868
0.004266666666666667,0.604
0.0044,0.604
0.0044,0.616
0.004533333333333334,0.616
0.004533333333333334,0.6228
0.004666666666666667,0.6228
0.004666666666666667,0.6408
0.0048,0.6408
0.0048,0.6452
0.004933333333333333,0.6452
0.004933333333333333,0.6504
0.005066666666666666,0.6504
0.005066666666666666,0.6588
0.0052,0.6588
0.0052,0.6616
0.005333333333333333,0.6616
0.005333333333333333,0.6664
0.0054666666666666665,0.6664
0.0054666666666666665,0.668
0.0056,0.668
0.0056,0.6688
0.005733333333333333,0.6688
0.005733333333333333,0.67
0.005866666666666667,0.67
0.005866666666666667,0.6708
0.0061333333333333335,0.6708
0.0061333333333333335,0.6736
0.006266666666666667,0.6736
0.006266666666666667,0.676
0.006533333333333334,0.676
0.006533333333333334,0.6888
0.006666666666666667,0.6888
0.006666666666666667,0.6904
0.006933333333333333,0.6904
0.006933333333333333,0.7092
0.007066666666666666,0.7092
0.007066666666666666,0.7108
0.0072,0.7108
0.0072,0.712
0.007333333333333333,0.712
0.007333333333333333,0.714
0.007466666666666667,0.714
0.007466666666666667,0.716
0.0076,0.716
0.0076,0.7176
0.007733333333333333,0.7176
0.007733333333333333,0.7196
0.008,0.7196
0.008,0.726
0.008133333333333333,0.726
0.008133333333333333,0.7264
0.008266666666666667,0.7264
0.008266666666666667,0.732
0.008533333333333334,0.732
0.008533333333333334,0.7336
0.008666666666666666,0.7336
0.008666666666666666,0.7356
0.0088,0.7356
0.0088,0.7372
0.008933333333333333,0.7372
0.008933333333333333,0.7392
0.009066666666666667,0.7392
0.009066666666666667,0.7436
0.0092,0.7436
0.0092,0.7488
0.009333333333333334,0.7488
0.009333333333333334,0.7528
0.009466666666666667,0.7528
0.009466666666666667,0.7544
0.009733333333333333,0.7544
0.009733333333333333,0.756
0.009866666666666666,0.756
0.009866666666666666,0.7564
0.01,0.7564
0.01,0.7708
0.010266666666666667,0.7708
0.010266666666666667,0.7716
0.0104,0.7716
0.0104,0.7756
0.010533333333333334,0.7756
0.010533333333333334,0.7772
0.010666666666666666,0.7772
0.010666666666666666,0.7816
0.0108,0.7816
0.0108,0.7912
0.010933333333333333,0.7912
0.010933333333333333,0.7944
0.0112,0.7944
0.0112,0.796
0.011333333333333334,0.796
0.011333333333333334,0.7972
0.011733333333333333,0.7972
0.011733333333333333,0.7984
0.012133333333333333,0.7984
0.012133333333333333,0.8
0.012266666666666667,0.8
0.012266666666666667,0.8008
0.0124,0.8008
0.0124,0.8024
0.012533333333333334,0.8024
0.012533333333333334,0.8044
0.012666666666666666,0.8044
0.012666666666666666,0.8084
0.0128,0.8084
0.0128,0.8088
0.012933333333333333,0.8088
0.012933333333333333,0.8192
0.013066666666666667,0.8192
0.013066666666666667,0.8196
0.0132,0.8196
0.0132,0.82
0.013333333333333334,0.82
0.013333333333333334,0.822
0.013466666666666667,0.822
0.013466666666666667,0.8272
0.0136,0.8272
0.0136,0.8276
0.014,0.8276
0.014,0.8304
0.014133333333333333,0.8304
0.014133333333333333,0.832
0.014266666666666667,0.832
0.014533333333333334,0.832
0.014666666666666666,0.832
0.014666666666666666,0.8376
0.0148,0.8376
0.0148,0.8392
0.015066666666666667,0.8392
0.015066666666666667,0.8492
0.015466666666666667,0.8492
0.015733333333333332,0.8492
0.015733333333333332,0.8516
0.016133333333333333,0.8516
0.016133333333333333,0.852
