fpr,tpr
0.0,0.0
0.0,0.0004
0.0,0.002
0.0005333333333333334,0.002
0.0005333333333333334,0.0028
0.0006666666666666666,0.0028
0.0006666666666666666,0.0048
0.0009333333333333333,0.0048
0.0009333333333333333,0.0056
0.0012,0.0056
0.0012,0.006
0.0013333333333333333,0.006
0.0013333333333333333,0.008
0.0016,0.008
0.0016,0.0124
0.0017333333333333333,0.0124
0.0017333333333333333,0.0136
0.002,0.0136
0.002,0.0152
0.0021333333333333334,0.0152
0.0021333333333333334,0.0156
0.002266666666666667,0.0156
0.002266666666666667,0.016
0.0024,0.016
0.0024,0.018
0.002533333333333333,0.018
0.002533333333333333,0.0184
0.0026666666666666666,0.0184
0.0026666666666666666,0.0192
0.0028,0.0192
0.0028,0.0232
0.0029333333333333334,0.0232
0.0029333333333333334,0.0276
0.0030666666666666668,0.0276
0.0030666666666666668,0.0288
0.0033333333333333335,0.0288
0.0033333333333333335,0.0292
0.0034666666666666665,0.0292
0.0034666666666666665,0.0296
0.0036,0.0296
0.0036,0.0304
0.0038666666666666667,0.0304
0.0038666666666666667,0.0312
0.0041333333333333335,0.0312
0.0041333333333333335,0.032
0.004266666666666667,0.032
0.004266666666666667,0.0332
0.0044,0.0332
0.0044,0.0364
0.004533333333333334,0.0364
0.004533333333333334,0.0368
0.004666666666666667,0.0368
0.004666666666666667,0.0396
0.0048,0.0396
0.0048,0.04
0.005066666666666666,0.04
0.005066666666666666,0.0412
0.005333333333333333,0.0412
0.005333333333333333,0.0432
0.0054666666666666665,0.0432
0.0054666666666666665,0.0436
0.0056,0.0436
0.0056,0.044
0.0064,0.044
0.0064,0.046
0.006533333333333334,0.046
0.006533333333333334,0.0472
0.006666666666666667,0.0472
0.006666666666666667,0.0488
0.0072,0.0488
0.0072,0.0492
0.007466666666666667,0.0492
0.007466666666666667,0.0508
0.0076,0.0508
0.0076,0.0512
0.007733333333333333,0.0512
0.007733333333333333,0.0516
0.007866666666666666,0.0516
0.007866666666666666,0.0528
0.008,0.0528
0.008,0.0544
0.008133333333333333,0.0544
0.008133333333333333,0.0548
0.008266666666666667,0.0548
0.008266666666666667,0.0584
0.008666666666666666,0.0584
0.008666666666666666,0.06
0.0088,0.06
0.0088,0.0628
0.008933333333333333,0.0628
0.008933333333333333,0.0636
0.0092,0.0636
0.0092,0.0656
0.009333333333333334,0.0656
0.009333333333333334,0.066
0.009466666666666667,0.066
0.009466666666666667,0.0668
0.0096,0.0668
0.0096,0.0684
0.009866666666666666,0.0684
0.009866666666666666,0.0696
0.010133333333333333,0.0696
0.010133333333333333,0.0704
0.010266666666666667,0.0704
0.010266666666666667,0.072
0.0104,0.072
0.0104,0.0728
0.010533333333333334,0.0728
0.010533333333333334,0.0736
0.010666666666666666,0.0736
0.010666666666666666,0.078
0.0108,0.078
0.0108,0.0804
0.011066666666666667,0.0804
0.011066666666666667,0.082
0.0112,0.082
0.0112,0.0824
0.011333333333333334,0.0824
0.011333333333333334,0.0828
0.0116,0.0828
0.0116,0.0844
0.011733333333333333,0.0844
0.011733333333333333,0.0848
0.012,0.0848
0.012,0.0856
0.012133333333333333,0.0856
0.012133333333333333,0.0876
0.012266666666666667,0.0876
0.012266666666666667,0.0884
0.012666666666666666,0.0884
0.012666666666666666,0.0888
0.012933333333333333,0.0888
0.012933333333333333,0.0908
0.013066666666666667,0.0908
0.013066666666666667,0.0928
0.0132,0.0928
0.0132,0.0932
0.013466666666666667,0.0932
0.013466666666666667,0.094
0.0136,0.094
0.0136,0.0956
0.013866666666666666,0.0956
0.013866666666666666,0.0972
0.014133333333333333,0.0972
0.014133333333333333,0.098
0.014266666666666667,0.098
0.014266666666666667,0.0988
0.0144,0.0988
0.0144,0.0992
0.014533333333333334,0.0992
0.014533333333333334,0.0996
0.0148,0.0996
0.0148,0.1004
0.014933333333333333,0.1004
0.014933333333333333,0.1012
0.015066666666666667,0.1012
0.015066666666666667,0.1016
0.0152,0.1016
0.0152,0.1028
0.015333333333333332,0.1028
0.015333333333333332,0.104
0.015466666666666667,0.104
0.015466666666666667,0.1044
0.0156,0.1044
0.0156,0.1056
0.016,0.1056
0.016,0.106
0.016266666666666665,0.106
0.016266666666666665,0.1076
0.0164,0.1076
0.0164,0.1096
0.016533333333333334,0.1096
0.016533333333333334,0.1112
0.0168,0.1112
0.0168,0.1144
0.016933333333333335,0.1144
0.016933333333333335,0.1204
0.017066666666666667,0.1204
0.017066666666666667,0.1216
0.017333333333333333,0.1216
0.017333333333333333,0.1288
0.017466666666666665,0.1288
0.017466666666666665,0.13
0.0176,0.13
0.0176,0.1304
0.017733333333333334,0.1304
0.017733333333333334,0.1316
0.017866666666666666,0.1316
0.017866666666666666,0.134
0.018,0.134
0.018,0.1352
0.018133333333333335,0.1352
0.018133333333333335,0.136
0.018266666666666667,0.136
0.018266666666666667,0.1384
0.0184,0.1384
0.0184,0.1404
