fpr,tpr
0.0,0.0
0.00013333333333333334,0.0
0.004266666666666667,0.0
0.004666666666666667,0.0
0.017066666666666667,0.0
0.017333333333333333,0.0
0.019066666666666666,0.0
0.019333333333333334,0.0
0.019333333333333334,0.0004
0.019866666666666668,0.0004
0.019866666666666668,0.0008
0.021866666666666666,0.0008
0.021866666666666666,0.0012
0.02266666666666667,0.0012
0.02266666666666667,0.0016
0.0228,0.0016
0.0228,0.002
0.024,0.002
0.024,0.0024
0.024533333333333334,0.0024
0.024533333333333334,0.0028
0.025733333333333334,0.0028
0.025733333333333334,0.0036
0.0268,0.0036
0.0268,0.004
0.027333333333333334,0.004
0.027333333333333334,0.0048
0.029333333333333333,0.0048
0.029333333333333333,0.0052
0.029466666666666665,0.0052
0.029466666666666665,0.0056
0.030133333333333335,0.0056
0.030133333333333335,0.0064
0.03133333333333333,0.0064
0.03133333333333333,0.0068
0.03333333333333333,0.0068
0.03333333333333333,0.0072
0.0336,0.0072
0.0336,0.0076
0.034666666666666665,0.0076
0.034666666666666665,0.0084
0.03626666666666667,0.0084
0.03626666666666667,0.0088
0.0368,0.0088
0.0368,0.0096
0.03693333333333333,0.0096
0.03693333333333333,0.0104
0.0372,0.0104
0.0372,0.0108
0.038,0.0108
0.038,0.0112
0.03813333333333333,0.0112
0.03813333333333333,0.0132
0.038266666666666664,0.0132
0.038266666666666664,0.0136
0.0384,0.0136
0.0384,0.014
0.0388,0.014
0.0388,0.0144
0.038933333333333334,0.0144
0.038933333333333334,0.0148
0.039466666666666664,0.0148
0.039466666666666664,0.0156
0.0396,0.0156
0.0396,0.016
0.04013333333333333,0.016
0.04013333333333333,0.0164
0.0404,0.0164
0.0404,0.0172
0.0408,0.0172
0.0408,0.0176
0.04106666666666667,0.0176
0.04106666666666667,0.018
0.0412,0.018
0.0412,0.0184
0.04133333333333333,0.0184
0.04133333333333333,0.0188
0.041466666666666666,0.0188
0.041466666666666666,0.0192
0.04173333333333333,0.0192
0.04173333333333333,0.0196
0.04186666666666667,0.0196
0.04186666666666667,0.0208
0.042,0.0208
0.042,0.022
0.042133333333333335,0.022
0.042133333333333335,0.0224
0.0424,0.0224
0.0424,0.0236
0.04253333333333333,0.0236
0.04253333333333333,0.0244
0.042666666666666665,0.0244
0.042666666666666665,0.0256
0.043333333333333335,0.0256
0.043333333333333335,0.026
0.0436,0.026
0.0436,0.0264
0.04373333333333333,0.0264
0.04373333333333333,0.0268
0.044,0.0268
0.044,0.0272
0.04426666666666667,0.0272
0.04426666666666667,0.028
0.0444,0.028
0.0444,0.0288
0.0448,0.0288
0.0448,0.0296
0.04493333333333333,0.0296
0.04493333333333333,0.03
0.0452,0.03
0.0452,0.0312
0.04546666666666667,0.0312
0.04546666666666667,0.0316
0.0456,0.0316
0.0456,0.032
0.045733333333333334,0.032
0.045733333333333334,0.0324
0.04586666666666667,0.0324
0.04586666666666667,0.034
0.046533333333333336,0.034
0.046533333333333336,0.0348
0.04666666666666667,0.0348
0.04666666666666667,0.0356
0.0468,0.0356
0.0468,0.036
0.047066666666666666,0.036
0.047066666666666666,0.0368
0.04733333333333333,0.0368
0.04733333333333333,0.0372
0.04786666666666667,0.0372
0.04786666666666667,0.0384
0.048,0.0384
0.048,0.0388
0.048266666666666666,0.0388
0.048266666666666666,0.0392
0.0484,0.0392
0.0484,0.0396
0.04853333333333333,0.0396
0.04853333333333333,0.0404
0.0492,0.0404
0.0492,0.042
0.049466666666666666,0.042
0.049466666666666666,0.044
0.0496,0.044
0.0496,0.0444
0.04973333333333333,0.0444
0.04973333333333333,0.0464
0.04986666666666666,0.0464
0.04986666666666666,0.0476
0.050133333333333335,0.0476
0.050133333333333335,0.0496
0.0504,0.0496
0.0504,0.0504
0.05053333333333333,0.0504
0.05053333333333333,0.0508
0.05093333333333333,0.0508
0.05093333333333333,0.0516
0.05106666666666667,0.0516
0.05106666666666667,0.052
0.0516,0.052
0.0516,0.0532
0.052,0.0532
0.052,0.054
0.05226666666666667,0.054
0.05226666666666667,0.0548
0.0524,0.0548
0.0524,0.0556
0.05266666666666667,0.0556
0.05266666666666667,0.0564
0.05293333333333333,0.0564
0.05293333333333333,0.06
0.053066666666666665,0.06
0.053066666666666665,0.0608
0.0532,0.0608
0.0532,0.0636
0.05346666666666667,0.0636
0.05346666666666667,0.064
0.053733333333333334,0.064
0.053733333333333334,0.0648
0.05386666666666667,0.0648
0.05413333333333333,0.0648
0.054266666666666664,0.0648
0.054266666666666664,0.0656
0.0548,0.0656
0.0548,0.066
0.0552,0.066
0.0552,0.0668
0.05533333333333333,0.0668
0.05533333333333333,0.0676
0.055466666666666664,0.0676
0.055466666666666664,0.0684
0.055733333333333336,0.0684
0.055733333333333336,0.0692
0.05586666666666667,0.0692
0.05586666666666667,0.0724
0.056133333333333334,0.0724
0.056133333333333334,0.0728
0.056266666666666666,0.0728
0.056266666666666666,0.0732
0.0564,0.0732
0.0564,0.0764
0.056666666666666664,0.0764
0.056666666666666664,0.0768
0.0568,0.0768
0.0568,0.0796
0.056933333333333336,0.0796
0.056933333333333336,0.08
0.05706666666666667,0.08
0.05706666666666667,0.0836
0.057466666666666666,0.0836
0.057466666666666666,0.086
0.0576,0.086
0.0576,0.0872
0.05773333333333333,0.0872
0.05773333333333333,0.0876
0.0584,0.0876
0.0584,0.0924
0.058666666666666666,0.0924
0.058666666666666666,0.0936
0.059333333333333335,0.0936
0.059333333333333335,0.094
0.05946666666666667,0.094
0.05946666666666667,0.0944
0.05973333333333333,0.0944
0.05973333333333333,0.0964
0.059866666666666665,0.0964
0.059866666666666665,0.0972
0.06,0.0972
0.06,0.0976
0.06013333333333333,0.0976
0.06013333333333333,0.1016
0.06026666666666667,0.1016
0.06026666666666667,0.1032
0.06066666666666667,0.1032
0.06066666666666667,0.1036
0.06093333333333333,0.1036
0.06093333333333333,0.1052
0.061066666666666665,0.1052
0.061066666666666665,0.1076
0.0612,0.1076
0.0612,0.1084
0.06133333333333333,0.1084
0.06133333333333333,0.1096
0.06146666666666667,0.1096
0.06146666666666667,0.1112
0.0616,0.1112
0.0616,0.1116
0.061733333333333335,0.1116
0.061733333333333335,0.1132
0.06186666666666667,0.1132
0.06186666666666667,0.1144
0.062,0.1144
0.062,0.1152
0.062266666666666665,0.1152
0.06253333333333333,0.1152
0.06253333333333333,0.1164
0.0628,0.1164
0.0628,0.12
0.06306666666666666,0.12
0.06306666666666666,0.1204
0.06333333333333334,0.1204
0.06333333333333334,0.1208
0.06346666666666667,0.1208
0.06346666666666667,0.122
0.0636,0.122
0.0636,0.1228
0.06373333333333334,0.1228
0.06373333333333334,0.1236
0.06426666666666667,0.1236
0.06426666666666667,0.1244
0.0644,0.1244
0.0644,0.1256
0.06453333333333333,0.1256
0.06453333333333333,0.1268
0.06466666666666666,0.1268
0.06466666666666666,0.1276
0.0648,0.1276
0.0648,0.1296
0.06493333333333333,0.1296
0.06493333333333333,0.1336
0.06506666666666666,0.1336
0.06506666666666666,0.134
0.0652,0.134
0.0652,0.1364
0.06533333333333333,0.1364
0.06533333333333333,0.138
0.06546666666666667,0.138
0.06546666666666667,0.1412
0.0656,0.1412
0.0656,0.142
0.06573333333333334,0.142
0.06573333333333334,0.1424
0.06586666666666667,0.1424
0.06586666666666667,0.1428
0.06626666666666667,0.1428
0.06626666666666667,0.1436
0.0664,0.1436
0.0664,0.144
0.06653333333333333,0.144
0.06653333333333333,0.1444
0.06666666666666667,0.1444
0.06666666666666667,0.1456
0.0668,0.1456
0.0668,0.1492
0.06706666666666666,0.1492
0.06706666666666666,0.1504
0.06733333333333333,0.1504
0.06733333333333333,0.152
0.0676,0.152
0.0676,0.1528
0.06773333333333334,0.1528
0.06773333333333334,0.1532
0.068,0.1532
0.068,0.154
0.06813333333333334,0.154
0.06813333333333334,0.1548
0.06826666666666667,0.1548
0.06826666666666667,0.1556
0.0684,0.1556
0.0684,0.1592
0.06866666666666667,0.1592
0.06866666666666667,0.1596
0.0688,0.1596
0.0688,0.162
0.06906666666666667,0.162
0.06906666666666667,0.164
0.0692,0.164
0.0692,0.1644
0.06933333333333333,0.1644
0.06933333333333333,0.166
0.06946666666666666,0.166
0.06946666666666666,0.1664
0.0696,0.1664
0.0696,0.168
0.06973333333333333,0.168
0.06973333333333333,0.1688
0.06986666666666666,0.1688
0.06986666666666666,0.1692
0.07,0.1692
0.07,0.1712
0.07013333333333334,0.1712
0.07013333333333334,0.1724
0.0704,0.1724
