fpr,tpr
0.0,0.0
0.0,0.0004
0.0,0.0628
0.0,0.0636
0.0,0.074
0.0,0.0748
0.0,0.1072
0.0,0.108
0.0,0.1204
0.00013333333333333334,0.1204
0.00013333333333333334,0.1312
0.00013333333333333334,0.132
0.00013333333333333334,0.1756
0.00013333333333333334,0.1772
0.00013333333333333334,0.1904
0.00013333333333333334,0.1912
0.00013333333333333334,0.2116
0.00013333333333333334,0.2124
0.00013333333333333334,0.216
0.00013333333333333334,0.2172
0.00013333333333333334,0.226
0.0002666666666666667,0.226
0.0002666666666666667,0.2604
0.0004,0.2604
0.0004,0.2632
0.0005333333333333334,0.2632
0.0005333333333333334,0.282
0.0006666666666666666,0.282
0.0006666666666666666,0.2872
0.0006666666666666666,0.288
0.0006666666666666666,0.2888
0.0008,0.2888
0.0008,0.308
0.0008,0.3088
0.0008,0.3276
0.0009333333333333333,0.3276
0.0009333333333333333,0.3348
0.0010666666666666667,0.3348
0.0010666666666666667,0.346
0.0012,0.346
0.0012,0.362
0.0013333333333333333,0.362
0.0013333333333333333,0.3688
0.0014666666666666667,0.3688
0.0014666666666666667,0.3696
0.0016,0.3696
0.0016,0.3716
0.0017333333333333333,0.3716
0.0017333333333333333,0.3788
0.0018666666666666666,0.3788
0.0018666666666666666,0.3848
0.002,0.3848
0.002,0.3888
0.0021333333333333334,0.3888
0.0021333333333333334,0.398
0.0021333333333333334,0.3988
0.0021333333333333334,0.4028
0.0024,0.4028
0.0024,0.4048
0.002533333333333333,0.4048
0.002533333333333333,0.4124
0.002533333333333333,0.414
0.002533333333333333,0.4256
0.0028,0.4256
0.0028,0.4284
0.0029333333333333334,0.4284
0.0029333333333333334,0.44
0.0030666666666666668,0.44
0.0030666666666666668,0.4496
0.0032,0.4496
0.0032,0.454
0.0033333333333333335,0.454
0.0033333333333333335,0.4616
0.0033333333333333335,0.4624
0.0033333333333333335,0.4684
0.0034666666666666665,0.4684
0.0034666666666666665,0.4988
0.0036,0.4988
0.0036,0.5012
0.0036,0.502
0.0036,0.5072
0.0037333333333333333,0.5072
0.0037333333333333333,0.5108
0.0037333333333333333,0.5116
0.0037333333333333333,0.514
0.0038666666666666667,0.514
0.0038666666666666667,0.5176
0.004,0.5176
0.004,0.534
0.0041333333333333335,0.534
0.0041333333333333335,0.5432
0.004266666666666667,0.5432
0.004266666666666667,0.5736
0.0044,0.5736
0.0044,0.574
0.004533333333333334,0.574
0.004533333333333334,0.5844
0.004666666666666667,0.5844
0.004666666666666667,0.586
0.0048,0.586
0.0048,0.598
0.004933333333333333,0.598
0.004933333333333333,0.6024
0.005066666666666666,0.6024
0.005066666666666666,0.6032
0.0052,0.6032
0.0052,0.6048
0.005333333333333333,0.6048
0.005333333333333333,0.6232
0.0054666666666666665,0.6232
0.0054666666666666665,0.6444
0.0056,0.6444
0.0056,0.6468
0.005733333333333333,0.6468
0.005733333333333333,0.6476
0.005866666666666667,0.6476
0.005866666666666667,0.6548
0.006,0.6548
0.006,0.656
0.0061333333333333335,0.656
0.0061333333333333335,0.6628
0.006266666666666667,0.6628
0.006266666666666667,0.6684
0.0064,0.6684
0.0064,0.6768
0.006533333333333334,0.6768
0.006533333333333334,0.6868
0.0068,0.6868
0.0068,0.6888
0.006933333333333333,0.6888
0.006933333333333333,0.6936
0.007066666666666666,0.6936
0.007066666666666666,0.694
0.0072,0.694
0.0072,0.6944
0.007333333333333333,0.6944
0.007333333333333333,0.704
0.007466666666666667,0.704
0.007466666666666667,0.706
0.0076,0.706
0.0076,0.7064
0.007733333333333333,0.7064
0.007733333333333333,0.708
0.007866666666666666,0.708
0.007866666666666666,0.7132
0.008133333333333333,0.7132
0.008133333333333333,0.716
0.008266666666666667,0.716
0.008266666666666667,0.7172
0.0084,0.7172
0.0084,0.7412
0.008533333333333334,0.7412
0.008533333333333334,0.7436
0.008666666666666666,0.7436
0.008666666666666666,0.746
0.0088,0.746
0.0088,0.7484
0.008933333333333333,0.7484
0.008933333333333333,0.7492
0.009066666666666667,0.7492
0.009066666666666667,0.7576
0.0092,0.7576
0.0092,0.7584
0.009466666666666667,0.7584
0.009466666666666667,0.7592
0.0096,0.7592
0.0096,0.7684
0.009733333333333333,0.7684
0.009733333333333333,0.7748
0.009866666666666666,0.7748
0.009866666666666666,0.784
0.01,0.784
0.01,0.7844
0.010133333333333333,0.7844
0.010133333333333333,0.7856
0.010266666666666667,0.7856
0.010266666666666667,0.7896
0.0104,0.7896
0.0104,0.8024
0.010533333333333334,0.8024
0.010533333333333334,0.8052
0.010666666666666666,0.8052
0.010666666666666666,0.8056
0.010933333333333333,0.8056
0.010933333333333333,0.806
0.0112,0.806
0.0112,0.8084
0.011333333333333334,0.8084
0.011333333333333334,0.8096
0.011466666666666667,0.8096
0.011466666666666667,0.8104
0.0116,0.8104
0.0116,0.8144
0.011866666666666666,0.8144
0.011866666666666666,0.8168
