fpr,tpr
0.0,0.0
0.0,0.0004
0.0,0.3556
0.00013333333333333334,0.3556
0.00013333333333333334,0.4136
0.0002666666666666667,0.4136
0.0002666666666666667,0.4464
0.0004,0.4464
0.0004,0.4688
0.0005333333333333334,0.4688
0.0005333333333333334,0.4876
0.0006666666666666666,0.4876
0.0006666666666666666,0.5052
0.0008,0.5052
0.0008,0.5276
0.0009333333333333333,0.5276
0.0009333333333333333,0.5516
0.0010666666666666667,0.5516
0.0010666666666666667,0.578
0.0012,0.578
0.0012,0.6088
0.0013333333333333333,0.6088
0.0013333333333333333,0.6208
0.0016,0.6208
0.0016,0.6468
0.0018666666666666666,0.6468
0.0018666666666666666,0.6744
0.002,0.6744
0.002,0.6836
0.0021333333333333334,0.6836
0.0021333333333333334,0.7032
0.002266666666666667,0.7032
0.002266666666666667,0.7092
0.0024,0.7092
0.0024,0.7196
0.002533333333333333,0.7196
0.002533333333333333,0.7288
0.0028,0.7288
0.0028,0.7308
0.0029333333333333334,0.7308
0.0029333333333333334,0.74
0.0030666666666666668,0.74
0.0030666666666666668,0.7412
0.0032,0.7412
0.0032,0.752
0.0033333333333333335,0.752
0.0033333333333333335,0.7524
0.0034666666666666665,0.7524
0.0034666666666666665,0.7592
0.0036,0.7592
0.0036,0.7608
0.0037333333333333333,0.7608
0.0037333333333333333,0.764
0.0038666666666666667,0.764
0.0038666666666666667,0.774
0.004,0.774
0.004,0.7792
0.0041333333333333335,0.7792
0.0041333333333333335,0.78
0.004266666666666667,0.78
0.004266666666666667,0.7824
0.0044,0.7824
0.0044,0.7844
0.004666666666666667,0.7844
0.004666666666666667,0.7848
0.0048,0.7848
0.0048,0.7864
0.004933333333333333,0.7864
0.004933333333333333,0.7948
0.005066666666666666,0.7948
0.005066666666666666,0.8008
0.0052,0.8008
0.0052,0.8064
0.005333333333333333,0.8064
0.005333333333333333,0.824
0.0054666666666666665,0.824
0.0054666666666666665,0.8276
0.0056,0.8276
0.0056,0.83
0.005733333333333333,0.83
0.005733333333333333,0.8384
0.005866666666666667,0.8384
0.005866666666666667,0.8404
0.006,0.8404
0.006,0.844
0.0061333333333333335,0.844
0.0061333333333333335,0.8456
0.006266666666666667,0.8456
0.006266666666666667,0.8468
0.0064,0.8468
0.0064,0.858
0.006533333333333334,0.858
0.006533333333333334,0.8616
0.006666666666666667,0.8616
0.006666666666666667,0.8632
0.0068,0.8632
0.0068,0.866
0.006933333333333333,0.866
0.006933333333333333,0.8688
0.007066666666666666,0.8688
0.007066666666666666,0.8712
0.007333333333333333,0.8712
0.007333333333333333,0.8728
0.007466666666666667,0.8728
0.007466666666666667,0.876
0.007733333333333333,0.876
0.007733333333333333,0.8808
0.007866666666666666,0.8808
0.007866666666666666,0.8832
0.008,0.8832
0.008,0.884
0.008133333333333333,0.884
0.008133333333333333,0.8844
0.008266666666666667,0.8844
0.008266666666666667,0.8848
0.0084,0.8848
0.0084,0.888
0.008533333333333334,0.888
0.008533333333333334,0.8892
0.008666666666666666,0.8892
0.008666666666666666,0.8928
0.0088,0.8928
0.0088,0.8944
0.008933333333333333,0.8944
0.008933333333333333,0.8956
0.0092,0.8956
0.0092,0.8996
0.009333333333333334,0.8996
0.009333333333333334,0.902
0.0096,0.902
0.0096,0.9028
0.009733333333333333,0.9028
0.009733333333333333,0.9032
0.01,0.9032
0.01,0.9068
0.010133333333333333,0.9068
0.010133333333333333,0.9084
0.010266666666666667,0.9084
0.010266666666666667,0.9088
0.010666666666666666,0.9088
0.010666666666666666,0.9108
0.010933333333333333,0.9108
0.010933333333333333,0.9112
0.011066666666666667,0.9112
0.011066666666666667,0.9116
0.0112,0.9116
0.0112,0.9148
0.011333333333333334,0.9148
0.011333333333333334,0.9156
0.011466666666666667,0.9156
0.011466666666666667,0.9168
0.0116,0.9168
0.0116,0.9192
0.011733333333333333,0.9192
0.011733333333333333,0.9204
0.011866666666666666,0.9204
0.011866666666666666,0.9208
0.012,0.9208
0.012266666666666667,0.9208
0.0124,0.9208
0.0124,0.9224
0.012666666666666666,0.9224
0.012666666666666666,0.9228
0.0128,0.9228
0.0128,0.9232
0.012933333333333333,0.9232
0.012933333333333333,0.9276
0.013066666666666667,0.9276
0.013066666666666667,0.928
0.0132,0.928
0.0132,0.9296
0.013333333333333334,0.9296
0.013333333333333334,0.93
0.0136,0.93
0.0136,0.9308
0.013733333333333334,0.9308
0.013733333333333334,0.9312
0.014,0.9312
0.014,0.9328
0.014133333333333333,0.9328
0.014133333333333333,0.9332
0.0144,0.9332
0.0144,0.9336
0.0148,0.9336
0.0148,0.934
0.014933333333333333,0.934
0.014933333333333333,0.9352
0.015066666666666667,0.9352
0.015066666666666667,0.9356
0.0152,0.9356
0.0152,0.9364
0.015466666666666667,0.9364
0.015866666666666668,0.9364
0.016,0.9364
0.016,0.9368
0.016266666666666665,0.9368
0.016266666666666665,0.9372
0.0164,0.9372
