precision,recall,_
0.3389921133538297,1.0,0.019687465213604174
0.33890374331550804,0.9996056782334385,0.01990481031104575
0.3389490573606097,0.9996056782334385,0.019927779039559827
0.33899438352500666,0.9996056782334385,0.020027406622293246
0.33903972181356157,0.9996056782334385,0.02009001968539693
0.33908507223113965,0.9996056782334385,0.020512027408820733
0.3391304347826087,0.9996056782334385,0.02089508463903073
0.33917580947283915,0.9996056782334385,0.021021984152304128
0.3392211963067041,0.9996056782334385,0.021199107593998005
0.3392665952890792,0.9996056782334385,0.021306114230347395
0.3393120064248427,0.9996056782334385,0.021503899763259705
0.3393574297188755,0.9996056782334385,0.02155448085210338
0.33940286517606105,0.9996056782334385,0.0217191316417568
0.3394483128012855,0.9996056782334385,0.02179059231735154
0.3394937725994375,0.9996056782334385,0.02231429131656324
0.3395392445754085,0.9996056782334385,0.022330415521813723
0.33958472873409246,0.9996056782334385,0.02320887237961171
0.3396302250803859,0.9996056782334385,0.02341968873825524
0.339675733619188,0.9996056782334385,0.023516972223623152
0.3397212543554007,0.9996056782334385,0.02353571097222617
0.33976678729392845,0.9996056782334385,0.02383929009167972
0.3398123324396783,0.9996056782334385,0.0239960357391458
0.33985788979756,0.9996056782334385,0.024081053137096926
0.3399034593724859,0.9996056782334385,0.02415739496643899
0.3399490411693711,0.9996056782334385,0.024181600871754073
0.33999463519313305,0.9996056782334385,0.024188160693329953
0.34004024144869216,0.9996056782334385,0.024265980610288732
0.3400858599409713,0.9996056782334385,0.024478596618212035
0.340131490674896,0.9996056782334385,0.024513859670409293
0.34017713365539454,0.9996056782334385,0.024520058692287305
0.34022278888739765,0.9996056782334385,0.02461834668465396
0.3402684563758389,0.9996056782334385,0.02479754247840019
0.3403141361256545,0.9996056782334385,0.024812302224762207
0.340359828141783,0.9996056782334385,0.025434838536521613
0.3404055324291661,0.9996056782334385,0.025454750630671714
0.34045124899274776,0.9996056782334385,0.02553243925647295
0.3404969778374748,0.9996056782334385,0.02572079210679052
0.34054271896829663,0.9996056782334385,0.025737132134108453
0.34045411796318686,0.999211356466877,0.0259689108246478
0.3404998656275195,0.999211356466877,0.02606832496997718
0.3405456255879586,0.999211356466877,0.026148589608615165
0.34059139784946235,0.999211356466877,0.02626918284485725
0.34063718241699154,0.999211356466877,0.026328933595263525
0.340548534552299,0.9988170347003155,0.02639971856823552
0.34059432566895254,0.9988170347003155,0.026662686818741555
0.3406401291016676,0.9988170347003155,0.026669837615748822
0.3406859448554136,0.9988170347003155,0.027047531369728664
0.34073177293516277,0.9988170347003155,0.027131994643611667
0.34077761334588996,0.9988170347003155,0.02713758333352435
0.34082346609257264,0.9988170347003155,0.027443253178365306
0.3408693311801911,0.9988170347003155,0.027566240513317252
0.34091520861372815,0.9988170347003155,0.027639044614087952
0.34096109839816935,0.9988170347003155,0.028523587955668995
0.3408723747980614,0.998422712933754,0.028543954712444773
0.3409182711727481,0.998422712933754,0.02865255338313035
0.34096417990842987,0.998422712933754,0.028781545272290834
0.341010101010101,0.998422712933754,0.02915051842052644
0.3410560344827586,0.998422712933754,0.02918865718409804
0.3411019803314024,0.998422712933754,0.02920770806306279
0.34114793856103476,0.998422712933754,0.029257961367658753
0.3411939091766608,0.998422712933754,0.029294637260541097
0.34110512129380055,0.9980283911671924,0.029317799845806524
0.3411510985307993,0.9980283911671924,0.029328505511935308
0.3410622809382583,0.9976340694006309,0.02956854611042306
0.3411082647970878,0.9976340694006309,0.02975580109840358
0.34115426105717367,0.9976340694006309,0.02993699198422809
0.3412002697235334,0.9976340694006309,0.030469086436111844
0.34111141084434854,0.9972397476340694,0.03059037237981384
0.34115742614326183,0.9972397476340694,0.030604559023969313
0.3412034538586077,0.9972397476340694,0.03075667535829555
0.3412494939954122,0.9972397476340694,0.030823761382986696
0.3412955465587045,0.9972397476340694,0.030876099268096015
0.34120664057227695,0.9968454258675079,0.030876193774333306
0.3412526997840173,0.9968454258675079,0.030925666266524182
0.34129877143242876,0.9968454258675079,0.03097870845562878
0.3413448555225493,0.9968454258675079,0.031088127271644478
0.34139095205941933,0.9968454258675079,0.031130111762284217
0.34143706104808214,0.9968454258675079,0.03115307497506821
0.34148318249358367,0.9968454258675079,0.031201610929981145
0.3415293164009727,0.9968454258675079,0.0312551869204857
0.34157546277530065,0.9968454258675079,0.03147022945567311
0.34162162162162163,0.9968454258675079,0.031608614523678955
0.34166779294499255,0.9968454258675079,0.03193561430562811
0.3417139767504731,0.9968454258675079,0.031957817576747906
0.3417601730431256,0.9968454258675079,0.03209574244632973
0.34180638182801515,0.9968454258675079,0.03213231743891222
0.3418526031102096,0.9968454258675079,0.032201377177556445
0.34189883689477957,0.9968454258675079,0.032222752259080716
0.34194508318679834,0.9968454258675079,0.03232635640636819
0.341991341991342,0.9968454258675079,0.03242594154251039
0.34190231362467866,0.9964511041009464,0.032439435676435605
0.34194857916102844,0.9964511041009464,0.03254394638547153
0.3419948572201922,0.9964511041009464,0.032547011797600375
0.34204114780725503,0.9964511041009464,0.032581445641350015
0.34208745092730475,0.9964511041009464,0.03269343395659367
0.3421337665854319,0.9964511041009464,0.03278011527795591
0.34218009478672984,0.9964511041009464,0.0328919480981283
0.34222643553629467,0.9964511041009464,0.033010811929261426
0.34227278883922524,0.9964511041009464,0.033205176747512874
0.34231915470062313,0.9964511041009464,0.03329927798108502
0.34223005012870883,0.9960567823343849,0.03350391400556024
0.34227642276422765,0.9960567823343849,0.03383748766563776
0.3423228079685594,0.9960567823343849,0.0339342730000455
0.34236920574681484,0.9960567823343849,0.03395675800783521
