fpr,tpr,_
0.0,0.0,1.9985658935591444
0.00013333333333333334,0.0,0.9985658935591444
0.0006666666666666666,0.0,0.9980505229146728
0.0006666666666666666,0.0008,0.9979805772788903
0.0012,0.0008,0.9975683409967673
0.0012,0.0012,0.9975029440007058
0.0013333333333333333,0.0012,0.9974640048231667
0.0013333333333333333,0.0016,0.9972193079706155
0.0016,0.0016,0.9971930549212902
0.0016,0.0024,0.9971596569959377
0.0017333333333333333,0.0024,0.9970587701931459
0.0017333333333333333,0.0028,0.9970037820877371
0.0018666666666666666,0.0028,0.9970014371310013
0.0018666666666666666,0.0036,0.9969731256989336
0.002,0.0036,0.9969396934514252
0.002,0.0052,0.9966820869777293
0.0021333333333333334,0.0052,0.9966164903954028
0.0021333333333333334,0.0056,0.9966001498757913
0.0024,0.0056,0.9965646072794829
0.0024,0.0064,0.996434963837745
0.0028,0.0064,0.9963652480374448
0.0028,0.0072,0.9962764645990915
0.0030666666666666668,0.0072,0.9962513684522859
0.0030666666666666668,0.0088,0.9962215211012818
0.0033333333333333335,0.0088,0.9961799865196104
0.0033333333333333335,0.0092,0.9961590412431213
0.0036,0.0092,0.9961348319949888
0.0036,0.0096,0.9961202350972704
0.004,0.0096,0.99605585222235
0.004,0.0108,0.9960017945501819
0.0041333333333333335,0.0108,0.9959536218555343
0.0041333333333333335,0.0112,0.995928267815786
0.004266666666666667,0.0112,0.9959273344585619
0.004266666666666667,0.0128,0.9958000495239415
0.004666666666666667,0.0128,0.9957363234940478
0.004666666666666667,0.014,0.9956259288984454
0.0048,0.014,0.9956248629988964
0.0048,0.0156,0.9953878813893245
0.004933333333333333,0.0156,0.9953459400842396
0.004933333333333333,0.016,0.995344109739714
0.005066666666666666,0.016,0.9953435795750145
0.005066666666666666,0.018,0.9951963425191913
0.0052,0.018,0.9951321757750696
0.0052,0.0188,0.9950248245071271
0.005333333333333333,0.0188,0.9949870716482688
0.005333333333333333,0.0192,0.9949753888688367
0.0056,0.0192,0.994930332974394
0.0056,0.0216,0.9946822536086941
0.005733333333333333,0.0216,0.9946724865738401
0.005733333333333333,0.022,0.9946670123580946
0.006266666666666667,0.022,0.9944355567937806
0.006266666666666667,0.0232,0.9943158588411637
0.0064,0.0232,0.9942834833645872
0.0064,0.0236,0.9942691491930334
0.006666666666666667,0.0236,0.9942403886970079
0.006666666666666667,0.0248,0.9941219369387498
0.006933333333333333,0.0248,0.9940292519753975
0.006933333333333333,0.0328,0.9926283498553122
0.007066666666666666,0.0328,0.9922209158337103
0.007066666666666666,0.036,0.9913562848742961
0.007333333333333333,0.036,0.991184359048837
0.007333333333333333,0.0368,0.9909754808594707
0.0076,0.0368,0.9906269244518768
0.0076,0.0376,0.9902895875172578
0.007733333333333333,0.0376,0.9901113110494775
0.007733333333333333,0.038,0.9897677620707501
0.007866666666666666,0.038,0.9890010489545589
0.007866666666666666,0.0388,0.9886571951879759
0.008,0.0388,0.9886096740668145
0.008,0.0392,0.9884517930576485
0.0084,0.0392,0.9877225450449332
0.0084,0.04,0.9868365059419559
0.008666666666666666,0.04,0.9860109118627326
0.008666666666666666,0.0404,0.9858896557042287
0.008933333333333333,0.0404,0.985613356173774
0.008933333333333333,0.0436,0.9841169269717338
0.009333333333333334,0.0436,0.983651239977241
0.009333333333333334,0.0456,0.9833294025936048
0.0096,0.0456,0.9831693918209731
0.0096,0.046,0.9831357677708896
0.009733333333333333,0.046,0.9831034921758214
0.009733333333333333,0.0464,0.983092103560341
0.01,0.0464,0.9830314628743299
0.01,0.0492,0.9825663950536413
0.010133333333333333,0.0492,0.9825152890848154
0.010133333333333333,0.0496,0.9824371130059264
0.0104,0.0496,0.9823637976134454
0.0104,0.0504,0.9819964542888949
0.010533333333333334,0.0504,0.9818424170651889
0.010533333333333334,0.0508,0.9817925141501599
0.0108,0.0508,0.9817233890613952
0.0108,0.0516,0.981576186362463
0.011066666666666667,0.0516,0.9814807066318741
0.011066666666666667,0.0536,0.9809518446787421
0.011466666666666667,0.0536,0.98075935004653
