precision,recall,_
0.3342245989304813,1.0,0.02047767881162605
0.33413557962294427,0.9996,0.02059133440758669
0.33418026210216634,0.9996,0.020928371629820298
0.334224956533369,0.9996,0.021435704416353375
0.3342696629213483,0.9996,0.021451302465610757
0.334314381270903,0.9996,0.02185932838719459
0.33435911158683435,0.9996,0.022353863510655138
0.3344038538739462,0.9996,0.02254897560447258
0.33444860813704497,0.9996,0.022787545161207984
0.3344933743809396,0.9996,0.022953342633063697
0.3345381526104418,0.9996,0.022964254863751858
0.3345829428303655,0.9996,0.02297719920944956
0.33462774504552756,0.9996,0.023132779488477258
0.3346725592607473,0.9996,0.02343351892687517
0.3347173854808465,0.9996,0.02348508803070511
0.3347622237106497,0.9996,0.02360504435696268
0.33480707395498394,0.9996,0.023829034615818704
0.3348519362186788,0.9996,0.023993572828373045
0.3348968105065666,0.9996,0.024327232964325332
0.3349416968234821,0.9996,0.024352199678877955
0.3349865951742627,0.9996,0.024577000651638804
0.3350315055637485,0.9996,0.024786455756748614
0.335076427996782,0.9996,0.024928629244297774
0.3351213624782084,0.9996,0.02500072931269067
0.33516630901287553,0.9996,0.025209794508551594
0.3350771294433266,0.9992,0.025485005581086028
0.33512208210356853,0.9992,0.026068978353927266
0.33516704682678117,0.9992,0.02609537413302801
0.3352120236178207,0.9992,0.02627640400134089
0.3352570124815461,0.9992,0.0264009090863825
0.3353020134228188,0.9992,0.02646247347756165
0.3353470264465029,0.9992,0.026539696709753
0.3353920515574651,0.9992,0.02660824743069348
0.3354370887605747,0.9992,0.026645698587145734
0.33548213806070376,0.9992,0.026664851679107753
0.3355271994627267,0.9992,0.026698024143286557
0.3355722729715207,0.9992,0.026772663952460966
0.3356173585919656,0.9992,0.02682585454604173
0.3356624563289438,0.9992,0.027036626255880235
0.33570756618734043,0.9992,0.027131683507098023
0.335752688172043,0.9992,0.027164688072929037
0.3357978222879419,0.9992,0.02740368787336584
0.33584296853993006,0.9992,0.027660276910519924
0.33588812693290304,0.9992,0.028085026526435186
0.335933297471759,0.9992,0.028134703104195982
0.3359784801613988,0.9992,0.028242627086617525
0.33602367500672586,0.9992,0.02833165558140679
0.3359343468316965,0.9988,0.028352136485788496
0.3359795479009688,0.9988,0.028380243940247688
0.33602476113578256,0.9988,0.02843285762194613
0.3360699865410498,0.9988,0.029169224152071623
0.33611522412168526,0.9988,0.029239072725863634
0.33616047388260634,0.9988,0.02927799262296307
0.336205735828733,0.9988,0.02948495479715935
0.33625100996498786,0.9988,0.02966054269936268
0.3362962962962963,0.9988,0.030195639533370615
0.3363415948275862,0.9988,0.030243486538099735
0.33638690556378825,0.9988,0.030332643663262257
0.3364322285098356,0.9988,0.030585817852294122
0.33647756367066434,0.9988,0.030733615159943113
0.33652291105121296,0.9988,0.03095415633433772
0.3365682706564227,0.9988,0.031279828008503686
0.33661364249123754,0.9988,0.031369311737210075
0.33665902656060404,0.9988,0.031382403493736964
0.3367044228694714,0.9988,0.0316517067158384
0.33674983142279163,0.9988,0.031975450883830886
0.3366603722686809,0.9984,0.03209838063504655
0.3367057871307163,0.9984,0.03235332953980242
0.33675121424716675,0.9984,0.03239950303047188
0.3367966536229928,0.9984,0.03264772542174396
0.3368421052631579,0.9984,0.032953370345601606
0.3368875691726279,0.9984,0.0329743364783126
0.3369330453563715,0.9984,0.03304985246403094
0.33697853381936005,0.9984,0.03309423514466652
0.33702403456656765,0.9984,0.03311674034759016
0.337069547602971,0.9984,0.03349172369815139
0.3371150729335494,0.9984,0.033640256707631044
0.33716061056328517,0.9984,0.033712558551505165
0.33720616049716295,0.9984,0.03373386122789306
0.33725172274017023,0.9984,0.03388910692789993
0.3372972972972973,0.9984,0.033956648610704826
0.33734288417353697,0.9984,0.03408330333997695
0.33738848337388483,0.9984,0.03435312842129265
0.3374340949033392,0.9984,0.03439454596720092
0.337479718766901,0.9984,0.034446560032616896
0.33752535496957403,0.9984,0.03450987613720201
0.3375710035163646,0.9984,0.034672098503481144
0.3376166644122819,0.9984,0.03469972688953761
0.33766233766233766,0.9984,0.034809420418554955
0.3377080232715465,0.9984,0.03499121375306454
0.3377537212449256,0.9984,0.03504445319362087
0.3377994315874949,0.9984,0.035372142737490016
0.3378451543042772,0.9984,0.03546017519662794
0.3378908894002978,0.9984,0.03546443494925806
0.3379366368805849,0.9984,0.0356744627507278
0.3379823967501693,0.9984,0.03568436353678428
0.3380281690140845,0.9984,0.03587135555439983
0.3380739536773669,0.9984,0.03594208602631818
0.3381197507450555,0.9984,0.03605123628444451
0.33816556022219213,0.9984,0.036142863751751894
0.3382113821138211,0.9984,0.0364060411116496
0.33825721642498985,0.9984,0.036498560474828544
0.33816752507454595,0.998,0.03655316182154799
0.33821336586688355,0.998,0.03686270516149947
0.3382592190889371,0.998,0.036885660924496515
0.3383050847457627,0.998,0.03695787512971663
0.33835096284241933,0.998,0.0371145771782763
0.3383968533839685,0.998,0.03715327261836779
0.3384427563754748,0.998,0.037337555001454525
0.33848867182200515,0.998,0.03754216874251007
0.3385345997286296,0.998,0.037585942869196885
0.33858054010042066,0.998,0.03770718986699119
0.33862649294245384,0.998,0.03782462939279759
0.33867245825980724,0.998,0.037830646352017425
0.33871843605756174,0.998,0.03789044403332768
0.33876442634080106,0.998,0.03812531777366432
0.33867463335143944,0.9976,0.0382078134879672
0.3387206301779166,0.9976,0.03821450258230032
0.33876663950013586,0.9976,0.03831120310916432
0.33881266132318977,0.9976,0.03841658732293694
0.3388586956521739,0.9976,0.0385702207588707
0.33890474249218644,0.9976,0.03860394970276749
