precision,recall,_
0.33431398769724524,1.0,0.00038712603898227916
0.334224956533369,0.9996,0.00042600722815122567
0.3342696629213483,0.9996,0.0004359547609302634
0.334180602006689,0.9992,0.0005074751218435435
0.3340915172598341,0.9988,0.0007065956542903132
0.3340024086712164,0.9984,0.0007120272951835937
0.3340471092077088,0.9984,0.0008693023326100366
0.33395797082050593,0.998,0.0009376159813601163
0.33400267737617134,0.998,0.001011341932492405
0.334047395903066,0.998,0.0010244060451628512
0.33409212640599895,0.998,0.0010421819059234076
0.3341368688897817,0.998,0.0011325558128436788
0.3341816233592285,0.998,0.0011327392672634336
0.3342263898191561,0.998,0.001136465304545739
0.3342711682743837,0.998,0.0011397640762316082
0.33431595872973335,0.998,0.001174142854472004
0.3343607611900295,0.998,0.0012014240354278217
0.3344055756600992,0.998,0.0012513636697862338
0.3344504021447721,0.998,0.0012543889362896035
0.33449524064888053,0.998,0.001267262896390995
0.3345400911772593,0.998,0.0013034349489998358
0.3345849537347459,0.998,0.001347247872348336
0.33462982832618027,0.998,0.0013497529667223826
0.3346747149564051,0.998,0.001358881148661976
0.33471961363026564,0.998,0.0014171461958213825
0.33476452435260967,0.998,0.0014572431456589092
0.3348094471282877,0.998,0.001466865294910534
0.3348543819621527,0.998,0.0014700135998892683
0.33489932885906043,0.998,0.001473046310124618
0.334944287823869,0.998,0.0014735007155782767
0.3349892588614393,0.998,0.0014850671268248285
0.3350342419766349,0.998,0.0014970844886873244
0.3350792371743218,0.998,0.0015045716166593125
0.3351242444593687,0.998,0.0015091019987974212
0.33516926383664697,0.998,0.0015459665408992722
0.3352142953110305,0.998,0.0015591202979360651
0.33525933888739584,0.998,0.0015705219852515892
0.3353043945706222,0.998,0.0015740403182945375
0.3353494623655914,0.998,0.0015823371236779974
0.3353945422771878,0.998,0.0015839018680244901
0.33543963431029844,0.998,0.001585561942272712
0.3354847384698131,0.998,0.0015901221176574361
0.33552985476062397,0.998,0.0016002339996258562
0.3355749831876261,0.998,0.0016340218802677045
0.335620123755717,0.998,0.0016491697124852197
