precision,recall,_
0.3333333333333333,1.0,0.006268509008999849
0.3332444325910121,0.9996,0.00654879745642944
0.3331555081355028,0.9992,0.00843254796209988
0.3331999466453248,0.9992,0.008773402087627996
0.333110992529349,0.9988,0.008817367768432213
0.333155436957972,0.9988,0.009439251189463767
0.3331998932479317,0.9988,0.00975240974785781
0.33324436140397706,0.9988,0.009850517094126446
0.3332888414308596,0.9988,0.010009391598802934
0.3333333333333333,0.9988,0.010177771790079658
0.3333778371161549,0.9988,0.01031038616121337
0.33342235278408333,0.9988,0.010517661250471884
0.3334668803418803,0.9988,0.010721715510173691
0.33351141979431015,0.9988,0.010976525168965785
0.33355597114613944,0.9988,0.011163245525757126
0.3336005344021376,0.9988,0.011278386058723553
0.33364510956707644,0.9988,0.01152642696568992
0.33368969664573034,0.9988,0.011597402649430474
0.3337342956428762,0.9988,0.011597830531240227
0.3337789065632937,0.9988,0.01241653841999902
0.3338235294117647,0.9988,0.012449693704266967
0.3338681641930739,0.9988,0.012577458334314078
0.3339128109120086,0.9988,0.012913791303552384
0.3339574695733583,0.9988,0.012947247219932987
0.3340021401819155,0.9988,0.013020790979379315
0.33404682274247494,0.9988,0.01323092398371707
0.3340915172598341,0.9988,0.01326247285392765
0.334136223738793,0.9988,0.013589719927529467
0.3341809421841542,0.9988,0.014003203405447081
0.3342256726007228,0.9988,0.014726162711975953
0.33427041499330656,0.9988,0.014760429644561928
0.33431516936671574,0.9988,0.014867055110512612
0.3343599357257633,0.9988,0.01488153846574129
0.3344047140752645,0.9988,0.01500163477774324
0.3344495044200375,0.9988,0.015211571238879153
0.3344943067649029,0.9988,0.015454289361833969
0.3345391211146838,0.9988,0.015516480613783194
0.33458394747420606,0.9988,0.015527840121708195
0.334628785848298,0.9988,0.015556174177129798
0.33467363624179064,0.9988,0.01566175980149629
0.3347184986595174,0.9988,0.015783012379400645
0.33476337310631454,0.9988,0.015919040221799977
0.33480825958702065,0.9988,0.016207487488148622
0.33485315810647714,0.9988,0.016272104769180652
0.33489806866952787,0.9988,0.016288484126695476
0.33494299128101945,0.9988,0.016322866045726026
0.3349879259458009,0.9988,0.016377277707803083
0.335032872668724,0.9988,0.01641533662169706
0.33507783145464304,0.9988,0.017436742937020903
0.33512280230841496,0.9988,0.017493653689385012
0.3351677852348993,0.9988,0.017568630785480502
0.33521278023895823,0.9988,0.017655712063899487
0.3352577873254565,0.9988,0.017785065633018318
0.3353028064992615,0.9988,0.01803188988561726
0.3353478377652431,0.9988,0.01809106721995939
0.33539288112827403,0.9988,0.01821753789166298
0.33543793659322946,0.9988,0.01837124326498298
0.3354830041649872,0.9988,0.018525537551935693
0.33552808384842786,0.9988,0.018614677974850412
0.33557317564843436,0.9988,0.01893980359542017
0.3356182795698925,0.9988,0.019358208659588767
0.33566339561769054,0.9988,0.01990968030083395
0.33570852379671956,0.9988,0.020041208544732687
0.3357536641118731,0.9988,0.020125620245657606
0.33579881656804733,0.9988,0.02012875145672721
0.33584398117014125,0.9988,0.020555357346510553
0.33588915792305624,0.9988,0.02063303154113259
0.3359343468316965,0.9988,0.021083828042017697
0.3359795479009688,0.9988,0.021446231867125017
0.33602476113578256,0.9988,0.02161809578356404
0.3360699865410498,0.9988,0.02172051079036345
0.33611522412168526,0.9988,0.021852855598814946
0.33616047388260634,0.9988,0.02196020621647123
0.336205735828733,0.9988,0.02230350543017731
0.33625100996498786,0.9988,0.022314278885001267
0.3362962962962963,0.9988,0.022674184252969094
0.3363415948275862,0.9988,0.022726561944259427
0.33638690556378825,0.9988,0.0229452040690858
0.3364322285098356,0.9988,0.023040421361306667
0.33647756367066434,0.9988,0.02338941204949877
0.33652291105121296,0.9988,0.023667703978998568
0.3365682706564227,0.9988,0.023775168453011752
0.33661364249123754,0.9988,0.023828814202643628
0.33665902656060404,0.9988,0.024136800108594123
0.3367044228694714,0.9988,0.024317476064125317
0.33674983142279163,0.9988,0.02444180097917519
0.3367952522255193,0.9988,0.02445737369194568
0.33684068528261163,0.9988,0.02468334216467512
0.3368861305990286,0.9988,0.024739752660801386
0.33693158817973284,0.9988,0.024813488560618716
0.33697705802968964,0.9988,0.024885266279145165
0.3370225401538669,0.9988,0.025234506671332396
0.33706803455723544,0.9988,0.025441656595768233
0.33711354124476844,0.9988,0.025621020360641292
0.3371590602214421,0.9988,0.02587300270556592
0.337204591492235,0.9988,0.025926770126619793
0.3372501350621286,0.9988,0.02639313257962499
0.337295690936107,0.9988,0.027200458680370177
0.33734125911915697,0.9988,0.02734246317612724
0.3373868396162681,0.9988,0.027409721914274748
0.3372972972972973,0.9984,0.02762209947202133
0.33734288417353697,0.9984,0.028371714468037997
0.33738848337388483,0.9984,0.028526764452578342
0.3374340949033392,0.9984,0.028626443398791914
0.337479718766901,0.9984,0.028861604619387565
0.33752535496957403,0.9984,0.028956863978532935
0.3375710035163646,0.9984,0.0290113422816567
0.3376166644122819,0.9984,0.029217144502591386
0.33766233766233766,0.9984,0.02924268292911136
0.3377080232715465,0.9984,0.029275096699896717
0.3377537212449256,0.9984,0.029379009823951124
0.3376640952767628,0.998,0.02955727541986607
0.3377097996751489,0.998,0.029561480488931636
0.3377555164478137,0.998,0.029703567045748648
0.33780124559978336,0.998,0.029957276539130828
0.3378469871360867,0.998,0.029958097950938817
0.33789274106175515,0.998,0.03008396215332232
0.33793850738182313,0.998,0.030109416750511937
0.3378488214575996,0.9976,0.03021966235322223
0.3378945942284243,0.9976,0.030295974264436525
0.337940379403794,0.9976,0.03032723163586936
0.3379861769887519,0.9976,0.03032904952993375
0.33803198698834375,0.9976,0.03048567481463058
0.3380778094076183,0.9976,0.030853349914096002
0.3381236442516269,0.9976,0.030918423032432047
0.33816949152542375,0.9976,0.03101640510156802
0.33821535123406565,0.9976,0.031470017166720446
0.3382612233826122,0.9976,0.03163841603693636
0.3383071079761259,0.9976,0.031928209674848426
0.3383530050196717,0.9976,0.03197510395662604
0.3383989145183175,0.9976,0.032190558908617634
0.33830913285384717,0.9972,0.03221837443900792
0.33835504885993484,0.9972,0.032288925048335644
0.3384009773313425,0.9972,0.032341629535376865
0.3384469182731469,0.9972,0.032738423478793334
0.3384928716904277,0.9972,0.03311492568670632
0.33853883758826725,0.9972,0.03316150032665986
0.33858481597175066,0.9972,0.03353449068681446
0.33863080684596575,0.9972,0.03363326352903613
0.33854095910881676,0.9968,0.03371782093461384
0.33858695652173915,0.9968,0.03378786339624563
0.33863296643565705,0.9968,0.03395645465463174
0.3386789888556673,0.9968,0.033979958322473365
0.33872502378686964,0.9968,0.0340063404531416
0.3387710712343665,0.9968,0.03425909160493212
0.33881713120326307,0.9968,0.03427662350400601
0.3388632036986674,0.9968,0.034574246517287056
0.3389092887256902,0.9968,0.034574896161841166
0.33895538628944505,0.9968,0.035655877482122574
0.3390014963950483,0.9968,0.03572244752786747
0.33904761904761904,0.9968,0.03583880807909928
0.3390937542522792,0.9968,0.03608261061991364
0.3391399020141535,0.9968,0.03613391201281467
0.3391860623383694,0.9968,0.036340915980109745
0.3392322352300572,0.9968,0.03660982985593061
0.3392784206943499,0.9968,0.03678347042076179
0.3393246187363834,0.9968,0.036804133314594235
0.3393708293612965,0.9968,0.03685996674614076
0.33941705257423044,0.9968,0.0369472256200204
0.33932706715706307,0.9964,0.03696750007408579
0.3393732970027248,0.9964,0.037064268009746486
0.3394195394467911,0.9964,0.037080049072528126
0.33946579449441266,0.9964,0.037344952791194735
0.3395120621507428,0.9964,0.03747426896439368
0.33955834242093785,0.9964,0.037721872813741286
0.3396046353101568,0.9964,0.03810452932373282
0.3396509408235615,0.9964,0.03814346992972464
0.33969725896631664,0.9964,0.038291720749664616
0.33974358974358976,0.9964,0.038359133406027285
0.33978993316055106,0.9964,0.038423205110160646
0.3398362892223738,0.9964,0.03874879992547356
0.3398826579342339,0.9964,0.03899067169125025
0.33992903930131,0.9964,0.03899521120612494
0.3398389518220281,0.996,0.03963418781138346
0.33988533988533987,0.996,0.03965404255041338
0.33993174061433445,0.996,0.039851479247622265
0.3399781540141999,0.996,0.040620806574100256
0.340024580090127,0.996,0.04069254976649429
0.3400710188473095,0.996,0.04076687250931565
0.34011747029094386,0.996,0.040891290633690944
0.3401639344262295,0.996,0.04124035475033366
0.34021041125836865,0.996,0.04147569034557351
0.34025690079256626,0.996,0.04159343502414219
0.34030340303403034,0.996,0.041717661501342804
0.34021323127392017,0.9956,0.04179727649892717
0.34025974025974026,0.9956,0.041811367156099226
0.34030626196335795,0.9956,0.04191317456333062
0.34035279638999044,0.9956,0.04216218304021357
0.3403993435448578,0.9956,0.04223871544414426
0.3404459034331829,0.9956,0.04226886911887785
0.3404924760601915,0.9956,0.04228365531176319
0.34053906143111234,0.9956,0.04244684848789283
0.3405856595511768,0.9956,0.04264400423202943
0.3406322704256193,0.9956,0.04269217420343344
0.3405420202573228,0.9952,0.042727185443201095
0.3405886379192334,0.9952,0.0427441645929575
0.34063526834611174,0.9952,0.042745745407118695
0.34068191154320143,0.9952,0.042846305354990025
0.3407285675157491,0.9952,0.043000639095560074
0.34077523626900424,0.9952,0.043045510147815325
0.3408219178082192,0.9952,0.04355553736664932
0.3408686121386491,0.9952,0.0436011410476235
0.3409153192655522,0.9952,0.04379238932903898
0.3408249965739345,0.9948,0.04406617603377436
0.34087171052631576,0.9948,0.04422861250218891
0.3409184372858122,0.9948,0.044783094529641736
0.34096517685769123,0.9948,0.04487787430910694
0.34087481146304677,0.9944,0.04489111453997397
0.34092155787164014,0.9944,0.04496590235246683
0.340968317103278,0.9944,0.04510053233657063
0.3410150891632373,0.9944,0.045585605157184246
0.34106187405679794,0.9944,0.0457906422135121
0.3411086717892426,0.9944,0.046189374235544964
0.341155482365857,0.9944,0.04626446862373319
0.3412023057919297,0.9944,0.04636174986759247
0.34124914207275225,0.9944,0.046407706468237477
0.34129599121361887,0.9944,0.0464277377709296
0.341342853219827,0.9944,0.04648514848949431
0.3413897280966767,0.9944,0.046485501756082875
0.3414366158494712,0.9944,0.04654476746124022
0.3414835164835165,0.9944,0.046575480769857236
0.3415304300041214,0.9944,0.04670290851417407
0.341577356416598,0.9944,0.04698318604269075
0.3416242957262608,0.9944,0.0473525966976013
0.3416712479384277,0.9944,0.04766860970222736
0.34171821305841926,0.9944,0.047791615169334965
0.34176519109155895,0.9944,0.04796155210531828
0.3418121820431734,0.9944,0.04804456556960534
0.3418591859185919,0.9944,0.048046950292921616
0.34190620272314676,0.9944,0.04852750963378363
0.3419532324621733,0.9944,0.04867829432107034
0.341862704636126,0.994,0.04908594940627722
0.3419097413318657,0.994,0.049483241060758854
0.34195679097289117,0.994,0.04957212411299655
0.3420038535645472,0.994,0.049689902820151954
