fpr,tpr,_
0.0,0.0,1.999992
0.0,0.0003943217665615142,0.999992
0.0,0.001971608832807571,0.99998367
0.0,0.003548895899053628,0.9999827
0.0,0.00749211356466877,0.99997056
0.0,0.008280757097791799,0.9999695
0.0,0.01695583596214511,0.9999491
0.0,0.01774447949526814,0.9999485
0.0,0.022082018927444796,0.9999374
0.0,0.022870662460567823,0.999936
0.0,0.03627760252365931,0.99990773
0.0,0.03706624605678233,0.9999076
0.0,0.04337539432176656,0.999894
0.0,0.04416403785488959,0.9998934
0.0,0.04692429022082019,0.99988973
0.0,0.04771293375394322,0.9998895
0.0,0.05362776025236593,0.9998766
0.0,0.05441640378548896,0.999876
0.0,0.07728706624605679,0.9998123
0.0,0.07807570977917981,0.9998116
0.0,0.08162460567823344,0.99980074
0.0,0.08241324921135647,0.99979776
0.0,0.08399053627760253,0.9997955
0.0,0.08517350157728706,0.99979526
0.0,0.08714511041009464,0.9997924
0.0,0.08793375394321766,0.9997898
0.0,0.09542586750788644,0.9997665
0.0,0.09621451104100946,0.9997663
0.0,0.10173501577287067,0.9997528
0.0,0.10252365930599369,0.99975127
0.0,0.10804416403785488,0.99972695
0.0,0.10883280757097792,0.99972683
0.0,0.10922712933753943,0.9997253
0.0,0.11001577287066246,0.99972516
0.0,0.15615141955835962,0.9995401
0.0,0.15694006309148265,0.99953675
0.0,0.19321766561514195,0.9993217
0.0,0.19400630914826497,0.9993187
0.0,0.24093059936908517,0.9988636
0.0,0.2417192429022082,0.99886346
0.0,0.28391167192429023,0.9983612
0.000201450443190975,0.28391167192429023,0.9983571
0.000201450443190975,0.430205047318612,0.9950971
0.000201450443190975,0.430993690851735,0.9950812
0.000201450443190975,0.4530757097791798,0.9942403
0.00040290088638195,0.4530757097791798,0.994214
0.00040290088638195,0.4668769716088328,0.9937465
0.0006043513295729251,0.4668769716088328,0.99374384
0.0006043513295729251,0.5047318611987381,0.9922118
0.0006043513295729251,0.5055205047318612,0.99217755
0.0006043513295729251,0.5642744479495269,0.98891604
0.0008058017727639,0.5642744479495269,0.9889098
0.0008058017727639,0.5745268138801262,0.9885113
0.001007252215954875,0.5745268138801262,0.98849046
0.001007252215954875,0.5906940063091483,0.9877193
0.001007252215954875,0.5914826498422713,0.98771787
0.001007252215954875,0.6025236593059937,0.9868997
0.0014101531023368251,0.6025236593059937,0.9868405
0.0014101531023368251,0.6044952681388013,0.98672897
0.0018130539887187753,0.6044952681388013,0.9865992
0.0018130539887187753,0.6443217665615142,0.982592
0.00201450443190975,0.6443217665615142,0.982553
0.00201450443190975,0.6557570977917981,0.98117363
0.0022159548751007254,0.6557570977917981,0.98114634
0.0022159548751007254,0.6597003154574133,0.98031795
0.0024174053182917004,0.6597003154574133,0.98022056
