gene_claim_name	(-)-EPICATECHIN	(R,S)-INDATRALINE	(RS)-ROSCOVITINE	1,4-DIMETHOXYANTHRAQUINONE	10,11-DIHYDROEPOTHILONE D	135649864	135649950	135650026	135650088	135650115	135650345	135650453	135650525	135650581	135650584	135650596	135650756	135650809	135650903	135650904	135650930	135651037	135651064	135651246	135651331	135651359	135651367	135651413	135652674	135652717	135652718	135652727	178100875	178101139	178102285	178102337	178102585	178103494	2',3'-DIHYDROXYFLAVONE	2-(3,4-METHYLENEDIOXYPHENYL)BENZOTHIAZOLE	2-ENE-VALPROATE	2-PHENYLAMINO-[1,4]NAPHTHOQUINONE	223366077	249565645	249565869	3',4'-DIHYDROXYFLAVONE	3,3',5,5'-TETRABROMOBISPHENOL A	3,4-DICHLOROISOCOUMARIN	3,8'-BIAPIGENIN	3-METHOXYCATECHOL	3-O-METHYLQUERCETIN	310264675	310264693	310264733	315661180	363894208	363894214	363894217	4-(4-AMINOPHENYL)BUTANOIC ACID	4-(PHENYLCARBAMOYL)BENZYLNITRATE	4-({[2-(BENZYLOXY)PHENYL]METHYL}AMINO)PHENOL	4-CHLOROMERCURIBENZOIC ACID	4-PHENYLAMINO-[1,2]NAPHTHOQUINONE	5,6,7,8,4'-PENTAHYDROXYFLAVONE	5,7,3',5'-TETRAHYDROXYFLAVANONE	5,7-DIHYDROXYISOFLAVONE	5,8,11,14-EICOSATETRAYNOIC ACID	5-AZACYTIDINE	5-FU	681640	7,12-DIMETHYL-BENZO[A]ANTHRACENE	7,8,2'-TRIHYDROXYFLAVONE	7-ETHYL-10-HYDROXY-CAMPTOTHECIN	9,10-PHENANTHRENEQUINONE	9-AMINOCAMPTOTHECIN	ABT-751	ACACETIN	ACARBOSE	ACETAMINOPHEN	ACETAZOLAMIDE	ACID BLUE 129	ACITRETIN	ACRIFLAVINE CHLORIDE	ADAPALENE	ADINAZOLAM	ADRIAMYCIN	AFATINIB	AFIMOXIFENE	AG-1879	AG-34	AG-490	AG-494	AG-537	AG-538	AG-555	AG-808	ALBUMIN	ALEXIDINE HYDROCHLORIDE	ALISERTIB	ALITRETINOIN	ALPHA,BETA-DEHYDROCURVULARIN	ALPHA-TOCOPHEROL	ALPRAZOLAM	ALSTERPAULLONE	ALTENUSIN	ALVOCIDIB	AMG900	AMILORIDE	AMIODARONE	AMITRIPTYLINE	AMOXAPINE	AMPHETAMINE	AMPHOTERICIN B	AMSACRINE	AMSACRINE HYDROCHLORIDE	AMUVATINIB	ANDROSTENEDIONE	ANGUSTIBALIN	ANTIBIOTIC	AP26113	APICIDIN	APIGENIN	APOMORPHINE	APOMORPHINE HYDROCHLORIDE HEMIHYDRATE	ARACHIDONIC ACID	ARACHIDONOYL GLYCINE	AS703569	ASENAPINE	ASPIRIN	AST-487	ASTEMIZOLE	ASTERRIC ACID	AT9283	ATEZOLIZUMAB	ATHRAQUINONES A	ATORVASTATIN	ATRA	ATROPINE	AURIN	AURINTRICARBOXYLIC ACID	AXITINIB	AZACITIDINE	AZAKENPAULLONE	AZATHIOPRINE	AZD-1080	AZD-1152-HQPA	AZD-1775	AZD5363	AZD6244	AZD8055	AZIETOMIDATE	Afatinib	Alectinib	BACLOFEN	BAICALEIN	BARASERTIB	BAS 01152706	BAS03450373	BAY-11-7082	BAY-11-7085	BAY-613606	BAY80-6946	BCG	BECLOMETHASONE	BELINOSTAT	BENSERAZIDE HYDROCHLORIDE	BENZBROMARONE	BENZETHONIUM CHLORIDE	BENZO(K)FLUORANTHENE	BENZO[D]ISOTHIAZOL-3-ONE	BENZQUINAMIDE	BEPRIDIL	BETA-LAPACHONE	BETAMETHASONE	BETHANIDINE	BEVACIZUMAB	BEXAROTENE	BEZ235	BGJ398	BI-87E7	BIFONAZOLE	BITHIONOL	BKM120	BLEOMYCIN	BML-210	BMS-387032	BMS-690514	BMS-754807	BORTEZOMIB	BRIMONIDINE	BROMAZEPAM	BROMOCRIPTINE	BRYOSTATIN	BUMETANIDE	BUPIVACAINE	BUSULFAN	BUTABARBITAL	BUTALBITAL	BUTANOIC ACID	BUTETHAL	BUTORPHANOL	BUTYRYLHYDROXAMIC ACID	BYL719	Bevacizumab	Binimetinib	CABOZANTINIB	CADMIUM DICHLORIDE	CAFFEIC ACID PHENETHYL ESTER	CAFFEINE	CALCIMYCIN	CALCITRIOL	CALMIDAZOLIUM CHLORIDE	CAMPTOTHECIN	CAPSAICIN	CAPSAZEPINE	CAPTAN	CAPTOPRIL	CARBAMAZEPINE	CARBOPLATIN	CARFILZOMIB	CARMINE	CARVEDILOL	CATECHOL	CEDIRANIB	CEFACLOR	CEFAMANDOLE SODIUM	CEFIXIME	CEFOTAXIME SODIUM	CELECOXIB	CENISERTIB	CEP-11981	CEPHALOCHROMIN	CEPHAPIRIN SODIUM	CETUXIMAB	CETYLPYRIDINIUM BROMIDE	CHELERYTHRINE	CHEMBL1068	CHEMBL107	CHEMBL108	CHEMBL1095	CHEMBL1096380	CHEMBL1102	CHEMBL1194	CHEMBL12	CHEMBL1200334	CHEMBL1200341	CHEMBL1200395	CHEMBL1200409	CHEMBL1200420	CHEMBL1200437	CHEMBL1200440	CHEMBL1200443	CHEMBL1200464	CHEMBL1200472	CHEMBL1200478	CHEMBL1200586	CHEMBL1200597	CHEMBL1200606	CHEMBL1200654	CHEMBL1200694	CHEMBL1200703	CHEMBL1200715	CHEMBL1200733	CHEMBL1200773	CHEMBL1200789	CHEMBL1200790	CHEMBL1200802	CHEMBL1200819	CHEMBL1200841	CHEMBL1200903	CHEMBL1200982	CHEMBL1201020	CHEMBL1201022	CHEMBL1201023	CHEMBL1201063	CHEMBL1201065	CHEMBL1201486	CHEMBL1201729	CHEMBL1201733	CHEMBL1201748	CHEMBL1201752	CHEMBL1201754	CHEMBL1213490	CHEMBL1230607	CHEMBL1255654	CHEMBL1256	CHEMBL1257	CHEMBL1341	CHEMBL1421	CHEMBL1522	CHEMBL16	CHEMBL1611	CHEMBL1683544	CHEMBL1742994	CHEMBL1743082	CHEMBL1769	CHEMBL1889140	CHEMBL1946170	CHEMBL1980297	CHEMBL2068724	CHEMBL2096631	CHEMBL2103826	CHEMBL2103852	CHEMBL2104986	CHEMBL2105643	CHEMBL2107762	CHEMBL2107771	CHEMBL2108628	CHEMBL2110725	CHEMBL220492	CHEMBL2304041	CHEMBL2311030	CHEMBL235191	CHEMBL24828	CHEMBL27759	CHEMBL285674	CHEMBL289351	CHEMBL29741	CHEMBL30219	CHEMBL315985	CHEMBL3544942	CHEMBL3545052	CHEMBL3545085	CHEMBL3545088	CHEMBL3545207	CHEMBL3545209	CHEMBL3545252	CHEMBL3545285	CHEMBL3545322	CHEMBL3545332	CHEMBL3545368	CHEMBL3707183	CHEMBL3707402	CHEMBL378544	CHEMBL403989	CHEMBL407	CHEMBL408513	CHEMBL428647	CHEMBL445813	CHEMBL448	CHEMBL450	CHEMBL451	CHEMBL452	CHEMBL454	CHEMBL488436	CHEMBL492399	CHEMBL49642	CHEMBL501867	CHEMBL526	CHEMBL52885	CHEMBL538943	CHEMBL552212	CHEMBL568	CHEMBL574737	CHEMBL580	CHEMBL58323	CHEMBL591	CHEMBL598797	CHEMBL605	CHEMBL608533	CHEMBL646	CHEMBL661	CHEMBL681	CHEMBL698	CHEMBL70418	CHEMBL738	CHEMBL741	CHEMBL744	CHEMBL750	CHEMBL79	CHEMBL856	CHEMBL861	CHEMBL87992	CHEMBL918	CHEMBL919	CHEMBL931	CHEMBL944	CHEMBL967	CHEMBL969	CHEMBL970	CHEMBL971	CHEMBL979	CHIR-99021	CHLORANIL	CHLORDIAZEPOXIDE	CHLORHEXIDINE	CHLOROTHALONIL	CHLOROXINE	CHLORPROMAZINE	CHLORPROMAZINE HYDROCHLORIDE	CHLORPROTHIXENE	CHOLECALCIFEROL	CHRYSIN	CI-1040	CID 1245272	CID 4101591	CID 94381	CILENGITIDE	CILOSTAZOL	CIMETIDINE	CINOLAZEPAM	CISPLATIN	CLARITHROMYCIN	CLIOQUINOL	CLOBAZAM	CLOFIBRATE	CLOMIPRAMINE	CLONAZEPAM	CLORAZEPATE	CLOSANTEL	CLOTIAZEPAM	CLOTRIMAZOLE	CLOXYQUIN	CLOZAPINE	CNS-7056	COCAINE	COLCHICINE	COMBRETASTATIN A4	CONGO RED	CORTISOL	COUMARIN	CRIZOTINIB	CRYPTOTANSHINONE	CSA	CUDC-101	CURCUMIN	CY-208243	CYC-116	CYCLOHEXIMIDE	CYCLOPHOSPHAMIDE	CYCLOSPORINE	CYCLOSTREPTIN	CYTARABINE	Carboplatin	Ceritinib	Cetuximab	Cisplatin	Cobimetinib	Crizotinib	Curcumin	D-DOPA	DABRAFENIB	DACARBAZINE	DACOMITINIB	DACTINOMYCIN	DACTOLISIB	DAIDZEIN	DANAZOL	DAPH	DASATINIB	DAUNORUBICIN	DAUNORUBICIN HYDROCHLORIDE	DEBRISOQUIN	DEFEROXAMINE	DEOXYVASICINONE	DEPHOSTATIN	DES	DESFLURANE	DESIPRAMINE	DEXAMETHASONE	DHEA	DHT	DIAZEPAM	DIAZOXIDE	DICHLOROPHEN	DICLOFENAC	DIETHYLSTILBESTROL	DIGITOXIN	DIGOXIN	DIHYDROGAMBOGIC ACID	DINACICLIB	DINOPROSTONE	DIPYRIDAMOLE	DISULFIRAM	DITHIAZANINE IODIDE	DNDI1318477	DNDI1416969	DNDI1417080	DNDI1417086	DNDI1417156	DNDI1417309	DNDI1417400	DNDI1417467	DNDI1417523	DNDI1417548	DNDI1417614	DNDI1417941	DOCEBENONE	DOCETAXEL	DOFETILIDE	DOPAMINE	DORAMAPIMOD	DOVITINIB	DOXEPIN	DOXORUBICIN	DOXORUBICIN HYDROCHLORIDE	DOXYCYCLINE	Dabrafenib	Dasatinib	Doxorubicin	E-3810	E319	E324	EBSELEN	ECONAZOLE NITRATE	EFAVIRENZ	EGCG	ELLAGIC ACID	ELLIPTECINE	EMBELIN	EMODIC ACID	EMODIN	ENALAPRIL	ENFLURANE	ENMD-2076	ENOXOLONE	ENTINOSTAT	ENTRECTINIB	EPIGALOCATECHIN GALLATE	EPINEPHRINE	EPIRUBICIN	EPO	ERBSTATIN	ERGOCRYPTINE	ERLOTINIB	ERYTHROMYCIN	ERYTHROPOIETIN	ESTAZOLAM	ESTRADIOL	ESTRADIOL BENZOATE	ESTRAMUSTINE	ESTRONE	ETAZOLATE	ETHACRYNIC ACID	ETHANOL	ETHINYL ESTRADIOL	ETOMIDATE	ETOPOSIDE	EUPAFOLIN	EVEROLIMUS	Entrectinib	Erlotinib	Everolimus	FASUDIL	FELBAMATE	FELODIPINE	FENOFIBRATE	FENOLDOPAM	FENRETINIDE	FENTANYL	FENTICLOR	FINASTERIDE	FISETIN	FLOXURIDINE	FLUDARABINE	FLUDIAZEPAM	FLUMAZENIL	FLUNARIZINE	FLUNITRAZEPAM	FLUOROURACIL	FLUOXETINE	FLUPHENAZINE	FLUPIRTINE	FLUPIRTINE MALEATE	FLURAZEPAM	FLUSPIRILENE	FLUTAMIDE	FOLIC ACID	FORETINIB	FULVESTRANT	FUMARPROTOCETRARIC ACID	Fluorouracil	GABOXADOL	GALLIC ACID	GARCINONE E	GARLIC	GBR-12909	GDC-0068	GDC-0941	GDC-0973	GDC-0980	GEFITINIB	GELDANAMYCIN	GEMCITABINE	GEMFIBROZIL	GENISTEIN	GENTAMICIN	GENTIAN VIOLET	GIVINOSTAT	GM-CSF	GNF-PF-159	GNF-PF-1644	GNF-PF-1852	GNF-PF-1919	GNF-PF-1947	GNF-PF-1969	GNF-PF-2272	GNF-PF-2301	GNF-PF-254	GNF-PF-2657	GNF-PF-2893	GNF-PF-3037	GNF-PF-3148	GNF-PF-3716	GNF-PF-3996	GNF-PF-4029	GNF-PF-4300	GNF-PF-4459	GNF-PF-5134	GNF-PF-5151	GNF-PF-5510	GNF-PF-67	GNF-PF-78	GO-6976	GOSSYPETIN	GOSSYPOL	GR-127935	GSK-269962A	GSK2126458	GSK2636771	GUTHION	GW441756X	GW7074	GW7647	GW843682X	Gefitinib	Gemcitabine	HAEMATOXYLIN	HALAZEPAM	HALOPERIDOL	HARMINE	HELENALIN	HEPARIN	HESPERADIN	HEXACHLOROPHENE	HEXOBARBITAL	HINOKITIOL	HOMATROPINE METHYLBROMIDE	HOMIDIUM BROMIDE	HYCANTHONE	HYDRALAZINE	HYDROCORTISONE	HYDROQUINONE	HYDROXYUREA	HYPERICIN	IBRUTINIB	IBUPROFEN	IDARUBICIN	IDARUBICIN HYDROCHLORIDE	IL-2	ILOPERIDONE	ILORASERTIB	IMATINIB	IMIPRAMINE	INAMRINONE	INDIRUBIN-3-MONOXIME	INDOMETHACIN	INDOPROFEN	INOSITOL	INSULIN	IODOACETAMIDE	IPRIFLAVONE	IRIGENOL	IRIGINOL HEXAACEATATE	IRINOTECAN	ISOFLURANE	ISOKAEMPFERIDE	ISOLIQUIRITIGENIN	ISOPROTERENOL	ISOTHYMONIN	ISOVELLERAL	Imatinib	Irinotecan	JNJ-7706621	JUGLONE	KAEMPFEROL	KD-025	KENPAULLONE	KEPONE	KETOCONAZOLE	KOPARIN	LABETALOL	LANSOPRAZOLE	LAPATINIB	LARGAZOLE	LAUROGUADINE	LEE011	LEFLUNOMIDE	LENVATINIB	LESTAURTINIB	LETROZOLE	LEVODOPA	LEVOTHYROXINE	LGX818	LIDOCAINE	LINIFANIB	LINOLENIC ACID	LIPOIC ACID, ALPHA	LITHIUM	LITHOCHOLIC ACID	LOBARIC ACID	LOMOFUNGIN	LORATADINE	LORAZEPAM	LOVASTATIN	LUTEOLIN	LY-2090314	LY-367265	Lapatinib	MANGOSTIN	MAPROTILINE	MASITINIB	MAYTANSINE	MAYTANSINOL	MEFENAMIC ACID	MEK162	MELATONIN	MELPHALAN	MENADIONE	MEPROBAMATE	MERCAPTOPURINE	MERCURIC CHLORIDE	MESALAMINE	MESTRANOL	METFORMIN	METHACYCLINE HYDROCHLORIDE	METHAMPHETAMINE	METHARBITAL	METHIMAZOLE	METHOTREXATE	METHOTRIMEPRAZINE	METHYLDOPA	METHYLDOPA (RACEMIC)	METHYLENE BLUE	METHYLPHENOBARBITAL	METHYLPREDNISOLONE	METHYLTHIONINIUM CHLORIDE	METHYSERGIDE	METITEPINE	METIXENE	MGCD-0103	MGCD265	MIANSERIN	MICONAZOLE	MIDAZOLAM	MIDOSTAURIN	MIFEPRISTONE	MINAPRINE	MIRTAZAPINE	MITOMYCIN	MITOXANTRONE	MITOXANTRONE DIHYDROCHLORIDE	MK-2461	MK2206	MLN-8054	MLN0128	MMV085203	MOCETINOSTAT	MORIN	MORPHINE	MOTESANIB	MPA	MTX	MYCOPHENOLIC ACID	MYRICETIN	Midostaurin	N-(4-CARBOXYMETHENE)PHENYLPYRROLE	NALBUPHINE	NALOXONE	NALTREXONE	NANAOMYCIN	NAPROXEN	NBQX	NEFAZODONE	NERATINIB	NEVIRAPINE	NG2-73	NIACIN	NICARDIPINE	NICLOSAMIDE	NICOTINE	NIFEDIPINE	NILOTINIB	NILUTAMIDE	NIMESULIDE	NIMODIPINE	NINTEDANIB	NIRAPARIB	NISOLDIPINE	NITAZOXANIDE	NITRAZEPAM	NITROFURANTOIN	NITROXOLINE	NIVOLUMAB	NOCODAZOLE	NORDIHYDROGUAIARETIC ACID	NOREPINEPHRINE	NSC-102742	NSC-105827	NSC-107022	NSC-130813	NSC-180246	NSC-19063	NSC-19803	NSC-228155	NSC-234945	NSC-348401	NSC-353720	NSC-60340	NSC-66209	NSC-69187	NSC-71033	NSC-751382	NSC-753575	NSC-753582	NSC-9037	NSC-92207	NSC-95397	Nilotinib	Nivolumab	OCINAPLON	OCTREOTIDE	OESTRADIOL	OFLOXACIN	OLANZAPINE	OLAPARIB	OLEOYL DOPAMINE	OMEPRAZOLE	ORPHENADRINE	OSI-027	OSI-632	OUABAIN	OXALIPLATIN	OXAZEPAM	OXIDOPAMINE HYDROCHLORIDE	OXYPHENBUTAZONE	OXYTETRACYCLINE	Olaparib	PACLITAXEL	PALBOCICLIB	PANITUMUMAB	PANOBINOSTAT	PAPAVERINE	PARAROSANILINE	PAZOPANIB	PCI-24781	PD-0166285	PD-0325901	PD-169316	PD-404182	PD-98059	PEMBROLIZUMAB	PEMETREXED	PENTABROMOPHENOL	PENTACHLOROPHENOL	PENTOBARBITAL	PENTOXIFYLLINE	PERPHENAZINE	PF-04691502	PF-05212384	PF-4691502	PF-562271	PHA-767491	PHENANTHROLINE	PHENELZINE	PHENOBARBITAL	PHENOTHIAZINE	PHENTOLAMINE	PHENYLBUTANOIC ACID	PHENYLBUTAZONE	PHENYLBUTYRYLHYDROXAMIC ACID	PHENYLEPHRINE	PHENYLMERCURIC ACETATE	PHENYTOIN	PHLORETIN	PHYSODIC ACID	PI-103	PICEATANNOL	PILOCARPINE	PIMOZIDE	PINAFIDE	PIOGLITAZONE	PIPERINE	PIROXICAM	PKI-587	PLUMBAGIN	PLX3397	PODOFILOX	PONATINIB	PRAVASTATIN	PRAZEPAM	PRAZOSIN	PREDNISOLONE	PREDNISONE	PRIMIDONE	PROCHLORPERAZINE	PROGESTERONE	PROMAZINE	PROMETHAZINE	PROPIOMAZINE	PROPOFOL	PROPRANOLOL	PROPYLPYRAZOLETRIOL	PROPYLTHIOURACIL	PROTOAPIGENONE	PROTOPORPHYRIN	PROTOPORPHYRIN DISODIUM	PSAMMAPLIN A	PSEUDOEPHEDRINE	PURPURIN	PURPUROGALLIN	PX-866	PYRITHIONE	PYRITHIONE ZINC	PYROGALLOL	PYROGALLOL RED	PYRONIN Y	PYRROLIDINE DITHIOCARBAMATE	Paclitaxel	Palbociclib	Panitumumab	Pembrolizumab	Ponatinib	QUAZEPAM	QUERCETIN	QUETIAPINE	QUINACRINE DIHYDROCHLORIDE	QUINALIZARIN	RABEPRAZOLE	RALOXIFENE	RALOXIFENE HYDROCHLORIDE	RANITIDINE	RAPAMYCIN	REGORAFENIB	RESERPINE	RESVERATROL	RETINOL	RG-1530	RHAMNETIN	RHEIN	RIBAVIRIN	RISPERIDONE	RITONAVIR	RO-137410	RO-410960	ROMIDEPSIN	ROSIGLITAZONE	ROTENONE	ROTTLERIN	RUCAPARIB	RUTIN	RUXOLITINIB	Regorafenib	Rucaparib	S-(P-AZIDOPHENACYL)GLUTATHIONE	SAFINAMIDE	SALINE	SALT	SANGUINARINE SULFATE	SANGUINARIUM	SB-202190	SB-203580	SB-204741	SB-206553	SB-216763	SB-220025	SB-415286	SCLEROTIORIN	SCRIPTAID	SECOBARBITAL	SELICICLIB	SELUMETINIB	SENNOSIDE B	SERTINDOLE	SERTRALINE	SEVOFLURANE	SHIKONIN	SILIBININ	SIMVASTATIN	SIROLIMUS	SJ000029642	SJ000044511	SJ000113257	SJ000128325	SLAZINIC ACID	SN-38	SNS-314	SOPHORETIN	SORAFENIB	SORAFENIB TOSYLATE	SOTALOL	SOTRASTAURIN	SP-600125	SPIRONOLACTONE	SR-2640	STAUROSPORINE	STICTIC ACID	STREPTONIGRIN	STREPTOZOTOCIN	STZ	SU-4312	SU-6656	SUBEROHYDROXAMIC ACID	SULFASALAZINE	SULFINPYRAZONE	SULFURETIN	SULINDAC	SULPIRIDE	SUNITINIB	SURAMIN	SURAMIN HEXASODIUM	Sapanisertib	Selumetinib	Sirolimus	Sorafenib	Sunitinib	T091317	TACEDINALINE	TACROLIMUS	TAE-684	TAK-715	TAK-733	TALBUTAL	TAMATINIB	TAMOXIFEN	TAMOXIFEN CITRATE	TANDUTINIB	TANESPIMYCIN	TANSHINONE I	TANSHINONE IIA	TAZAROTENE	TCMDC-123764	TCMDC-123916	TCMDC-123951	TCMDC-124176	TCMDC-124224	TCMDC-124266	TCMDC-124356	TCMDC-124518	TCMDC-125544	TCMDC-125758	TCMDC-139459	TELATINIB	TEMAZEPAM	TEMOZOLOMIDE	TEMSIROLIMUS	TERAZOSIN	TERFENADINE	TESTOSTERONE	TETRACYCLINE	THALIDOMIDE	THEOPHYLLINE	THIETHYLPERAZINE	THIOGUANINE	THIOMERSAL	THIOPENTAL	THIORIDAZINE	THIORIDAZINE HYDROCHLORIDE	THIRAM	THROMBIN	THUNBERGINOL B	THYROXINE	TIVOZANIB	TOLONIUM CHLORIDE	TOPIRAMATE	TOPOTECAN	TOPOTECAN HYDROCHLORIDE	TOZASERTIB	TPA	TPCK	TRAMADOL	TRAMETINIB	TRASTUZUMAB	TRAZODONE	TRETINOIN	TRIAMCINOLONE	TRIAMTERENE	TRIAZOLAM	TRICHOSTATIN	TRIFLUOPERAZINE	TRIFLUPROMAZINE	TRIIODOTHYRONINE	TROGLITAZONE	TYRPHOSTIN 23	TYRPHOSTIN 25	TYRPHOSTIN 47	TYRPHOSTIN A9	TYRPHOSTIN AG 879	TYRPHOSTIN AG-835	Talazoparib	Temsirolimus	Trametinib	Trastuzumab	U-0126	URSOLIC ACID	VALPROIC ACID	VANDETANIB	VANOXERINE	VASOPRESSIN	VATALANIB	VELIPARIB	VEMURAFENIB	VERAPAMIL	VINBLASTINE	VINCRISTINE	VINORELBINE BASE	VORINOSTAT	Vandetanib	Vemurafenib	Venetoclax	WARFARIN	WEDELOLACTONE	WIN-55212-2	WITHAFERIN A	WORTMANNIN	XL-765	XL147	XL228	XL647	XL765	ZAFIRLUKAST	ZAMPANOLIDE	ZEARALENONE	ZILEUTON	ZINC 03369470	ZIPRASIDONE	ZIRAM	ZM-39923 HCL	ZM-447439	ZM-449829	ZONISAMIDE	ZOPICLONE	acetaminophen	adalimumab	allopurinol	anastrozole	asparaginase	aspirin	atenolol	atorvastatin	azathioprine	bupropion	capecitabine	carbamazepine	carboplatin	celecoxib	cetuximab	cisplatin	citalopram	clopidogrel	clozapine	cocaine	cyclophosphamide	cyclosporine	cytarabine	daunorubicin	dexamethasone	docetaxel	doxorubicin	duloxetine	efavirenz	epirubicin	escitalopram	etanercept	ethanol	etoposide	febuxostat	fenofibrate	fentanyl	fluorouracil	fluoxetine	fluvastatin	gefitinib	gemcitabine	haloperidol	heroin	hydrochlorothiazide	ibuprofen	idarubicin	imatinib	infliximab	irinotecan	isoniazid	lamivudine	lamotrigine	lapatinib	leucovorin	lithium	lovastatin	mercaptopurine	metformin	methadone	methamphetamine	methotrexate	methylphenidate	montelukast	morphine	nevirapine	nicotine	olanzapine	oxaliplatin	oxcarbazepine	paclitaxel	panitumumab	paroxetine	phenobarbital	phenytoin	pravastatin	prednisone	quetiapine	repaglinide	ribavirin	rifampin	risperidone	ritonavir	rituximab	rosuvastatin	rucaparib	sertraline	simvastatin	sorafenib	sunitinib	tacrolimus	tamoxifen	tenofovir	thalidomide	tramadol	trastuzumab	venlafaxine	vincristine	warfarin	zidovudine
1017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
