u59	i21	1
u59	i41	1
u59	i42	1
u59	i44	1
u60	i21	1
u60	i41	1
u60	i42	1
u60	i43	1
u61	i1	1
u61	i26	1
u61	i57	1
u62	i177	1
u62	i178	1
u62	i179	1
u62	i180	1
u62	i181	1
u62	i182	1
u62	i183	1
u62	i184	1
u62	i185	1
u62	i186	1
u63	i384	1
u63	i385	1
u63	i386	1
u63	i387	1
u63	i388	1
u63	i389	1
u64	i71	1
u64	i76	1
u64	i89	1
u64	i94	1
u64	i131	1
u64	i173	1
u64	i191	1
u64	i218	1
u64	i219	1
u64	i236	1
u64	i327	1
u64	i367	1
u64	i378	1
u64	i393	1
u65	i76	1
u65	i78	1
u65	i79	1
u65	i94	1
u65	i105	1
u65	i119	1
u65	i141	1
u65	i191	1
u65	i194	1
u65	i203	1
u65	i216	1
u65	i218	1
u65	i243	1
u65	i322	1
u65	i324	1
u65	i325	1
u65	i327	1
u65	i355	1
u65	i374	1
u66	i80	1
u66	i87	1
u66	i88	1
u66	i89	1
u66	i104	1
u66	i173	1
u66	i200	1
u66	i258	1
u66	i327	1
u66	i367	1
u66	i392	1
u67	i82	1
u67	i94	1
u67	i100	1
u67	i141	1
u67	i172	1
u67	i218	1
u67	i219	1
u67	i225	1
u67	i236	1
u67	i325	1
u67	i326	1
u67	i327	1
u67	i328	1
u67	i352	1
u67	i392	1
u67	i398	1
u68	i78	1
u68	i82	1
u68	i121	1
u68	i218	1
u68	i219	1
u68	i326	1
u68	i327	1
u68	i328	1
u69	i76	1
u69	i78	1
u69	i100	1
u69	i121	1
u69	i191	1
u69	i194	1
u69	i216	1
u69	i328	1
u69	i392	1
u69	i393	1
u70	i82	1
u70	i94	1
u70	i100	1
u70	i131	1
u70	i216	1
u70	i219	1
u70	i237	1
u70	i325	1
u70	i328	1
u70	i352	1
u71	i64	1
u71	i176	1
u71	i241	1
u71	i246	1
u72	i59	1
u72	i96	1
u72	i98	1
u72	i314	1
u73	i64	1
u73	i77	1
u73	i91	1
u73	i107	1
u73	i109	1
u73	i150	1
u73	i175	1
u73	i213	1
u73	i214	1
u73	i220	1
u73	i226	1
u73	i229	1
u73	i230	1
u74	i74	1
u74	i86	1
u74	i87	1
u74	i137	1
u74	i173	1
u74	i188	1
u74	i194	1
u74	i253	1
u74	i356	1
u74	i359	1
u74	i382	1
u75	i76	1
u75	i82	1
u75	i118	1
u75	i119	1
u75	i120	1
u75	i191	1
u75	i194	1
u75	i219	1
u75	i236	1
u75	i328	1
u75	i352	1
u76	i177	1
u76	i178	1
u76	i179	1
u76	i180	1
u76	i181	1
u76	i182	1
u76	i183	1
u76	i184	1
u76	i185	1
u76	i186	1
u76	i380	1
u77	i80	1
u77	i87	1
u77	i89	1
u77	i100	1
u77	i174	1
u77	i203	1
u77	i236	1
u77	i258	1
u77	i326	1
u77	i327	1
u77	i331	1
u77	i352	1
u77	i367	1
u77	i392	1
u77	i393	1
u78	i124	1
u78	i203	1
u78	i253	1
u78	i308	1
u78	i325	1
u78	i326	1
u78	i328	1
u78	i367	1
u78	i390	1
u79	i384	1
u79	i385	1
u79	i386	1
u79	i387	1
u79	i388	1
u79	i389	1
u80	i116	1
u80	i118	1
u80	i120	1
u80	i188	1
u80	i254	1
u80	i255	1
u80	i346	1
u80	i353	1
u80	i367	1
u81	i152	1
u81	i365	1
u82	i107	1
u82	i116	1
u82	i118	1
u82	i119	1
u82	i120	1
u82	i210	1
u82	i284	1
u82	i295	1
u83	i256	1
u84	i76	1
u84	i94	1
u84	i141	1
u84	i174	1
u84	i218	1
u84	i225	1
u84	i232	1
u84	i236	1
u84	i258	1
u84	i324	1
u84	i325	1
u84	i326	1
u84	i328	1
u84	i352	1
u84	i378	1
u84	i398	1
u85	i173	1
u85	i206	1
u85	i216	1
u85	i218	1
u85	i236	1
u85	i324	1
u85	i350	1
u85	i392	1
u85	i393	1
u86	i82	1
u86	i100	1
u86	i102	1
u86	i141	1
u86	i200	1
u86	i203	1
u86	i324	1
u86	i326	1
u86	i327	1
u86	i328	1
u86	i347	1
u86	i350	1
u86	i393	1
u86	i398	1
u87	i392	1
u88	i58	1
u88	i266	1
u88	i267	1
u88	i279	1
u88	i280	1
u88	i281	1
u88	i286	1
u88	i289	1
u88	i290	1
u88	i291	1
u88	i293	1
u88	i304	1
u88	i305	1
u88	i307	1
u88	i344	1
u88	i345	1
u89	i59	1
u89	i60	1
u89	i176	1
u89	i375	1
u89	i381	1
u90	i130	1
u90	i133	1
u90	i134	1
u90	i187	1
u90	i224	1
u90	i263	1
u91	i89	1
u91	i94	1
u91	i137	1
u91	i142	1
u91	i203	1
u91	i217	1
u91	i218	1
u91	i258	1
u91	i356	1
u91	i359	1
u92	i64	1
u92	i109	1
u92	i111	1
u92	i150	1
u92	i220	1
u92	i226	1
u92	i229	1
u92	i230	1
u92	i233	1
u92	i235	1
u92	i310	1
u92	i311	1
u92	i370	1
u93	i76	1
u93	i116	1
u93	i119	1
u93	i131	1
u93	i188	1
u93	i191	1
u93	i194	1
u93	i219	1
u93	i243	1
u93	i326	1
u94	i94	1
u94	i105	1
u94	i116	1
u94	i121	1
u94	i131	1
u94	i173	1
u94	i188	1
u94	i194	1
u94	i213	1
u94	i217	1
u94	i219	1
u94	i326	1
u94	i352	1
u95	i78	1
u95	i94	1
u95	i105	1
u95	i116	1
u95	i141	1
u95	i173	1
u95	i188	1
u95	i219	1
u95	i236	1
u95	i243	1
u95	i322	1
u95	i326	1
u95	i327	1
u95	i368	1
u95	i369	1
u95	i393	1
u96	i78	1
u96	i82	1
u96	i100	1
u96	i105	1
u96	i141	1
u96	i191	1
u96	i194	1
u96	i219	1
u96	i236	1
u96	i243	1
u96	i325	1
u96	i326	1
u96	i327	1
u96	i328	1
u96	i352	1
u97	i78	1
u97	i82	1
u97	i94	1
u97	i100	1
u97	i105	1
u97	i141	1
u97	i188	1
u97	i191	1
u97	i194	1
u97	i218	1
u97	i219	1
u97	i225	1
u97	i243	1
u97	i325	1
u97	i326	1
u97	i327	1
u97	i328	1
u97	i352	1
u97	i355	1
u97	i398	1
u98	i78	1
u98	i94	1
u98	i105	1
u98	i116	1
u98	i118	1
u98	i120	1
u98	i188	1
u98	i191	1
u98	i194	1
u98	i195	1
u98	i196	1
u98	i213	1
u98	i218	1
u98	i219	1
u98	i243	1
u98	i326	1
u98	i352	1
u99	i78	1
u99	i100	1
u99	i105	1
u99	i116	1
u99	i141	1
u99	i188	1
u99	i191	1
u99	i194	1
u99	i219	1
u99	i236	1
u99	i243	1
u99	i325	1
u99	i326	1
u99	i327	1
u99	i328	1
u99	i352	1
u100	i120	1
u100	i244	1
u100	i317	1
u101	i80	1
u101	i89	1
u101	i141	1
u101	i172	1
u101	i195	1
u101	i203	1
u101	i218	1
u101	i326	1
u101	i392	1
u101	i398	1
u102	i64	1
u102	i90	1
u102	i91	1
u102	i99	1
u102	i111	1
u102	i130	1
u102	i133	1
u102	i135	1
u102	i142	1
u102	i144	1
u102	i147	1
u102	i220	1
u102	i226	1
u102	i246	1
u102	i264	1
u102	i265	1
u102	i354	1
u102	i357	1
u102	i370	1
u102	i400	1
u103	i131	1
u103	i351	1
u103	i359	1
u103	i393	1
u104	i87	1
u104	i89	1
u104	i171	1
u104	i173	1
u104	i203	1
u104	i242	1
u104	i253	1
u104	i258	1
u104	i326	1
u104	i327	1
u104	i328	1
u104	i367	1
u105	i95	1
u105	i123	1
u105	i176	1
u105	i235	1
u105	i375	1
u106	i58	1
u106	i191	1
u106	i210	1
u106	i266	1
u106	i267	1
u106	i279	1
u106	i280	1
u106	i281	1
u106	i286	1
u106	i289	1
u106	i290	1
u106	i291	1
u106	i293	1
u106	i304	1
u106	i305	1
u106	i306	1
u106	i307	1
u106	i343	1
u106	i344	1
u106	i345	1
u107	i64	1
u107	i99	1
u107	i106	1
u107	i107	1
u107	i109	1
u107	i113	1
u107	i142	1
u107	i149	1
u107	i175	1
u107	i228	1
u107	i231	1
u107	i232	1
u107	i367	1
u107	i370	1
u108	i82	1
u108	i94	1
u108	i131	1
u108	i218	1
u108	i219	1
u108	i236	1
u108	i237	1
u108	i325	1
u108	i326	1
u109	i106	1
u109	i107	1
u109	i108	1
u109	i109	1
u110	i90	1
u110	i91	1
u110	i246	1
u111	i131	1
u111	i194	1
u112	i105	1
u112	i116	1
u112	i118	1
u112	i119	1
u112	i120	1
u112	i121	1
u112	i173	1
u112	i245	1
u112	i273	1
u112	i294	1
u113	i116	1
u113	i119	1
u113	i120	1
u113	i121	1
u113	i126	1
u113	i285	1
u113	i287	1
u113	i292	1
u113	i332	1
u114	i120	1
u114	i126	1
u114	i217	1
u114	i285	1
u114	i292	1
u114	i377	1
u114	i382	1
u114	i393	1
u115	i120	1
u115	i169	1
u115	i275	1
u115	i294	1
u115	i340	1
u116	i116	1
u116	i119	1
u116	i120	1
u116	i121	1
u116	i194	1
u116	i379	1
u117	i87	1
u117	i89	1
u117	i105	1
u117	i116	1
u117	i118	1
u117	i119	1
u117	i120	1
u117	i121	1
u117	i126	1
u117	i194	1
u117	i245	1
u117	i381	1
u118	i86	1
u118	i131	1
u118	i170	1
u118	i173	1
u118	i203	1
u118	i217	1
u118	i236	1
u118	i243	1
u118	i348	1
u118	i349	1
u119	i148	1
u119	i222	1
u119	i240	1
u119	i310	1
u119	i354	1
u120	i86	1
u120	i93	1
u120	i115	1
u120	i194	1
u120	i261	1
u120	i356	1
u121	i89	1
u121	i171	1
u121	i173	1
u121	i203	1
u121	i236	1
u121	i253	1
u121	i308	1
u121	i326	1
u121	i367	1
u122	i192	1
u122	i212	1
u122	i246	1
u122	i323	1
u123	i77	1
u123	i130	1
u123	i148	1
u123	i357	1
u124	i177	1
u124	i178	1
u124	i179	1
u124	i180	1
u124	i181	1
u124	i182	1
u124	i183	1
u124	i184	1
u124	i185	1
u124	i186	1
u125	i76	1
u125	i78	1
u125	i82	1
u125	i102	1
u125	i118	1
u125	i137	1
u125	i188	1
u125	i191	1
u125	i194	1
u125	i219	1
u125	i236	1
u125	i254	1
u125	i255	1
u125	i258	1
u125	i259	1
u125	i261	1
u125	i328	1
u125	i330	1
u125	i331	1
u125	i353	1
u125	i368	1
u125	i369	1
u126	i194	1
u126	i236	1
u126	i278	1
u126	i283	1
u126	i382	1
u126	i393	1
u127	i84	1
u127	i87	1
u127	i89	1
u127	i105	1
u127	i141	1
u127	i152	1
u127	i173	1
u127	i203	1
u127	i218	1
u127	i236	1
u127	i237	1
u127	i324	1
u127	i327	1
u127	i348	1
u127	i358	1
u128	i76	1
u128	i78	1
u128	i131	1
u128	i191	1
u128	i194	1
u128	i216	1
u128	i219	1
u128	i236	1
u128	i328	1
u128	i352	1
u128	i392	1
u128	i393	1
u129	i78	1
u129	i79	1
u129	i82	1
u129	i105	1
u129	i191	1
u129	i194	1
u129	i216	1
u129	i219	1
u129	i325	1
u129	i326	1
u129	i327	1
u129	i328	1
u129	i352	1
u129	i374	1
u129	i392	1
u129	i393	1
u130	i64	1
u130	i75	1
u130	i90	1
u130	i91	1
u130	i148	1
u130	i222	1
u130	i228	1
u131	i274	1
u131	i275	1
u131	i278	1
u131	i283	1
u131	i287	1
u131	i288	1
u131	i294	1
u131	i296	1
u132	i119	1
u132	i123	1
u132	i169	1
u132	i210	1
u132	i237	1
u132	i251	1
u132	i263	1
u132	i284	1
u132	i295	1
u132	i314	1
u132	i334	1
u132	i335	1
u133	i64	1
u133	i90	1
u133	i111	1
u133	i113	1
u133	i142	1
u133	i147	1
u133	i150	1
u133	i213	1
u133	i220	1
u133	i222	1
u133	i226	1
u133	i231	1
u133	i233	1
u133	i264	1
u133	i265	1
u133	i310	1
u133	i311	1
u133	i354	1
u133	i357	1
u134	i86	1
u134	i120	1
u134	i173	1
u134	i203	1
u134	i296	1
u134	i330	1
u134	i382	1
u135	i82	1
u135	i94	1
u135	i100	1
u135	i141	1
u135	i171	1
u135	i172	1
u135	i203	1
u135	i218	1
u135	i237	1
u135	i325	1
u135	i326	1
u135	i327	1
u135	i328	1
u135	i352	1
u135	i398	1
u136	i64	1
u136	i90	1
u136	i91	1
u136	i175	1
u136	i213	1
u136	i214	1
u136	i354	1
u137	i130	1
u137	i214	1
u137	i224	1
u138	i78	1
u138	i105	1
u138	i121	1
u138	i141	1
u138	i191	1
u138	i194	1
u138	i218	1
u138	i219	1
u138	i236	1
u138	i326	1
u139	i59	1
u139	i73	1
u139	i97	1
u139	i121	1
u139	i208	1
u139	i256	1
u139	i317	1
u139	i330	1
u139	i366	1
u139	i376	1
u140	i95	1
u140	i98	1
u140	i210	1
u140	i253	1
u141	i86	1
u141	i110	1
u141	i115	1
u141	i122	1
u141	i272	1
u141	i277	1
u141	i282	1
u142	i87	1
u142	i89	1
u142	i121	1
u142	i171	1
u142	i173	1
u142	i191	1
u142	i203	1
u142	i242	1
u142	i253	1
u142	i308	1
u142	i393	1
u143	i78	1
u143	i79	1
u143	i82	1
u143	i94	1
u143	i100	1
u143	i102	1
u143	i105	1
u143	i141	1
u143	i216	1
u143	i223	1
u143	i243	1
u143	i325	1
u143	i326	1
u143	i327	1
u143	i328	1
u143	i352	1
u143	i355	1
u143	i358	1
u143	i374	1
u143	i392	1
u144	i64	1
u144	i147	1
u144	i149	1
u144	i220	1
u144	i222	1
u144	i299	1
u144	i311	1
u144	i400	1
u145	i87	1
u145	i148	1
u145	i200	1
u145	i203	1
u145	i261	1
u145	i356	1
u145	i367	1
u145	i377	1
u146	i64	1
u146	i107	1
u146	i149	1
u146	i150	1
u146	i175	1
u146	i226	1
u147	i87	1
u147	i116	1
u147	i118	1
u147	i119	1
u147	i120	1
u147	i121	1
u147	i203	1
u147	i335	1
u147	i382	1
u148	i106	1
u148	i107	1
u148	i109	1
u148	i111	1
u148	i175	1
u149	i90	1
u149	i91	1
u149	i99	1
u149	i130	1
u149	i135	1
u149	i147	1
u149	i148	1
u149	i149	1
u149	i220	1
u149	i226	1
u149	i228	1
u149	i231	1
u149	i310	1
u149	i311	1
u149	i354	1
u150	i64	1
u150	i109	1
u150	i111	1
u150	i150	1
u150	i213	1
u150	i214	1
u150	i226	1
u150	i231	1
u150	i400	1
u151	i75	1
u151	i144	1
u151	i224	1
u151	i314	1
u151	i333	1
u151	i382	1
u152	i229	1
u152	i230	1
u153	i133	1
u153	i142	1
u153	i192	1
u153	i224	1
u153	i245	1
u153	i314	1
u153	i333	1
u154	i153	1
u154	i154	1
u154	i155	1
u154	i156	1
u154	i157	1
u154	i158	1
u154	i159	1
u154	i160	1
u154	i161	1
u154	i162	1
u154	i163	1
u154	i164	1
u154	i165	1
u154	i166	1
u154	i167	1
u154	i168	1
u155	i101	1
u155	i130	1
u155	i133	1
u155	i135	1
u155	i224	1
u155	i240	1
u155	i262	1
u156	i77	1
u156	i142	1
u156	i354	1
u157	i96	1
u157	i253	1
u157	i254	1
u157	i256	1
u158	i76	1
u158	i78	1
u158	i82	1
u158	i100	1
u158	i118	1
u158	i119	1
u158	i141	1
u158	i191	1
u158	i194	1
u158	i219	1
u158	i225	1
u158	i236	1
u158	i261	1
u158	i326	1
u158	i328	1
u158	i352	1
u158	i378	1
u158	i382	1
u159	i90	1
u159	i91	1
u159	i150	1
u159	i220	1
u159	i222	1
u159	i226	1
u159	i310	1
u159	i311	1
u159	i354	1
u160	i94	1
u160	i152	1
u160	i170	1
u160	i172	1
u160	i174	1
u160	i203	1
u160	i218	1
u160	i236	1
u160	i253	1
u160	i347	1
u160	i382	1
u161	i80	1
u161	i89	1
u161	i131	1
u161	i141	1
u161	i218	1
u161	i242	1
u161	i350	1
u161	i398	1
u162	i76	1
u162	i87	1
u162	i89	1
u162	i105	1
u162	i106	1
u162	i126	1
u162	i131	1
u162	i216	1
u162	i355	1
u162	i393	1
u163	i76	1
u163	i89	1
u163	i105	1
u163	i126	1
u163	i131	1
u163	i173	1
u163	i191	1
u163	i243	1
u163	i258	1
u163	i355	1
u163	i393	1
u164	i91	1
u164	i106	1
u164	i107	1
u164	i109	1
u164	i111	1
u164	i113	1
u164	i148	1
u164	i175	1
u164	i222	1
u164	i231	1
u164	i232	1
u164	i240	1
u165	i314	1
u165	i315	1
u165	i316	1
u165	i317	1
u165	i318	1
u165	i319	1
u165	i320	1
u165	i321	1
u165	i333	1
u166	i93	1
u166	i189	1
u166	i235	1
u166	i256	1
u166	i314	1
u166	i379	1
u167	i86	1
u167	i116	1
u167	i118	1
u167	i119	1
u167	i120	1
u167	i121	1
u167	i188	1
u167	i207	1
u167	i253	1
u167	i261	1
u167	i270	1
u168	i177	1
u168	i178	1
u168	i179	1
u168	i180	1
u168	i181	1
u168	i182	1
u168	i183	1
u168	i184	1
u168	i185	1
u168	i186	1
u168	i391	1
u169	i76	1
u169	i82	1
u169	i94	1
u169	i141	1
u169	i218	1
u169	i219	1
u169	i236	1
u169	i243	1
u169	i324	1
u169	i327	1
u169	i393	1
u170	i61	1
u170	i116	1
u170	i119	1
u170	i173	1
u170	i188	1
u170	i191	1
u170	i194	1
u170	i324	1
u170	i325	1
u170	i331	1
u170	i350	1
u170	i392	1
u170	i393	1
u171	i80	1
u171	i89	1
u171	i137	1
u171	i200	1
u171	i203	1
u171	i217	1
u171	i254	1
u171	i348	1
u171	i356	1
u171	i359	1
u171	i373	1
u171	i382	1
u171	i392	1
u172	i74	1
u172	i194	1
u172	i198	1
u172	i253	1
u172	i254	1
u172	i259	1
u172	i261	1
u172	i359	1
u172	i378	1
u172	i382	1
u173	i94	1
u173	i216	1
u173	i218	1
u173	i236	1
u173	i253	1
u173	i259	1
u173	i324	1
u173	i327	1
u173	i359	1
u173	i378	1
u173	i398	1
u174	i272	1
u174	i277	1
u174	i282	1
u174	i296	1
u175	i131	1
u175	i203	1
u175	i341	1
u176	i89	1
u176	i93	1
u176	i100	1
u176	i107	1
u176	i118	1
u176	i119	1
u176	i219	1
u176	i236	1
u176	i254	1
u176	i326	1
u176	i327	1
u176	i352	1
u176	i355	1
u176	i367	1
u176	i377	1
u176	i379	1
u176	i382	1
u176	i392	1
u176	i393	1
u177	i86	1
u177	i253	1
u177	i261	1
u177	i270	1
u177	i332	1
u178	i275	1
u178	i285	1
u178	i294	1
u178	i297	1
u179	i101	1
u179	i192	1
u179	i224	1
u179	i394	1
u180	i100	1
u180	i216	1
u180	i359	1
u180	i392	1
u181	i81	1
u181	i101	1
u181	i130	1
u181	i144	1
u181	i192	1
u181	i213	1
u181	i224	1
u181	i240	1
u181	i245	1
u181	i313	1
u181	i314	1
u181	i315	1
u181	i316	1
u181	i317	1
u181	i318	1
u181	i319	1
u181	i320	1
u181	i321	1
u181	i333	1
u181	i371	1
u181	i382	1
u182	i142	1
u182	i143	1
u182	i144	1
u182	i222	1
u182	i224	1
u182	i245	1
u182	i314	1
u182	i315	1
u182	i316	1
u182	i317	1
u182	i318	1
u182	i319	1
u182	i320	1
u182	i321	1
u182	i333	1
u183	i76	1
u183	i89	1
u183	i94	1
u183	i105	1
u183	i173	1
u183	i191	1
u183	i195	1
u183	i203	1
u183	i218	1
u183	i236	1
u183	i324	1
u183	i326	1
u183	i327	1
u183	i393	1
u184	i76	1
u184	i86	1
u184	i94	1
u184	i173	1
u184	i195	1
u184	i218	1
u184	i330	1
u184	i373	1
u185	i76	1
u185	i78	1
u185	i79	1
u185	i94	1
u185	i137	1
u185	i191	1
u185	i194	1
u185	i200	1
u185	i236	1
u185	i237	1
u185	i325	1
u185	i329	1
u185	i330	1
u185	i352	1
u185	i356	1
u185	i359	1
u185	i382	1
