precision,recall
0.2523977788995457,1.0
0.25232229402261713,0.9996
0.2523477734019994,0.9996
0.2523732579276914,0.9996
0.2523987476012524,0.9996
0.25242424242424244,0.9996
0.25244974239822204,0.9996
0.2524752475247525,0.9996
0.25250075780539555,0.9996
0.25252627324171384,0.9996
0.25245073269327944,0.9992
0.2525017689275245,0.9992
0.2525272947836636,0.9992
0.25255282580123345,0.9992
0.2525783619817998,0.9992
0.2526039033269289,0.9992
0.2526294498381877,0.9992
0.2526550015171437,0.9992
0.2526805583653652,0.9992
0.25270612038442086,0.9992
0.2527316875758802,0.9992
0.2527572599413134,0.9992
0.252782837482291,0.9992
0.2528084202003846,0.9992
0.252834008097166,0.9992
0.2528596011742079,0.9992
0.25288519943308363,0.9992
0.252910802875367,0.9992
0.25293641150263263,0.9992
0.2529620253164557,0.9992
0.252987644318412,0.9992
0.253013268510078,0.9992
0.25306453246884814,0.9992
0.2530901722391084,0.9992
0.2531158172053906,0.9992
0.2531414673692744,0.9992
0.2531671227323401,0.9992
0.2532184490623416,0.9992
0.2532441200324412,0.9992
0.2532697962080503,0.9992
0.2532954775907524,0.9992
0.25332116418213163,0.9992
0.2533468559837728,0.9992
0.2533725529972614,0.9992
0.2533982552241834,0.9992
0.2534239626661256,0.9992
0.2534496753246753,0.9992
0.2534753932014206,0.9992
0.2535011162979501,0.9992
0.25352684461585306,0.9992
0.25355257815671944,0.9992
0.2535783169221399,0.9992
0.2536040609137056,0.9992
0.25362981013300845,0.9992
0.25365556458164096,0.9992
0.25368132426119633,0.9992
0.25370708917326834,0.9992
0.2537328593194515,0.9992
0.2537586347013409,0.9992
0.25378441532053236,0.9992
0.25381020117862224,0.9992
0.2538359922772076,0.9992
0.25386178861788616,0.9992
0.2538875902022563,0.9992
0.25391339703191707,0.9992
0.253939209108468,0.9992
0.25396502643350954,0.9992
0.2539908490086426,0.9992
0.2540166768354688,0.9992
0.25404250991559035,0.9992
0.25406834825061025,0.9992
0.25409419184213206,0.9992
0.2541200406917599,0.9992
0.2541458948010988,0.9992
0.2541717541717542,0.9992
0.25419761880533226,0.9992
0.25422348870343986,0.9992
0.2542493638676845,0.9992
0.25427524429967424,0.9992
0.254301130001018,0.9992
0.2543270209733252,0.9992
0.2543529172182059,0.9992
0.25437881873727086,0.9992
0.25440472553213156,0.9992
0.2544565549556891,0.9992
0.25448247758761205,0.9992
0.254508405501783,0.9992
0.25453433869981656,0.9992
0.25456027718332824,0.9992
0.25458622095393396,0.9992
0.2546121700132504,0.9992
0.254638124362895,0.9992
0.2546640840044857,0.9992
0.2546900489396411,0.9992
0.2547160191699806,0.9992
0.2547419946971242,0.9992
0.2547679755226925,0.9992
0.2547939616483068,0.9992
0.2548199530755891,0.9992
0.254845949806162,0.9992
0.2548719518416488,0.9992
0.2548979591836735,0.9992
0.2549239718338606,0.9992
0.2549499897938355,0.9992
0.25497601306522405,0.9992
0.2550020416496529,0.9992
0.25502807554874934,0.9992
0.2550541147641413,0.9992
0.25508015929745737,0.9992
0.2551062091503268,0.9992
0.2551322643243795,0.9992
0.2551583248212462,0.9992
0.255184390642558,0.9992
0.2552104617899469,0.9992
0.25523653826504544,0.9992
0.255262620069487,0.9992
0.2552887072049055,0.9992
0.2553147996729354,0.9992
0.2553408974752121,0.9992
0.2553670006133715,0.9992
0.2553931090890502,0.9992
0.25541922290388547,0.9992
0.2554453420595153,0.9992
0.25547146655757824,0.9992
0.2554975963997136,0.9992
0.25552373158756136,0.9992
0.25557601800695723,0.9992
0.2556021692417886,0.9992
0.2556283258288989,0.9992
0.25565448776993144,0.9992
0.2556806550665302,0.9992
0.25570682772033987,0.9992
0.2557330057330057,0.9992
0.25575918910617385,0.9992
0.2557853778414909,0.9992
0.2558115719406042,0.9992
0.25583777140516184,0.9992
0.25586397623681245,0.9992
0.2558901864372055,0.9992
0.255916402007991,0.9992
0.25594262295081965,0.9992
0.255995080959213,0.9992
0.2560213180280824,0.9992
0.25604756047560473,0.9992
0.2560738083034341,0.9992
0.25610006151322534,0.9992
0.25612632010663383,0.9992
0.2561525840853158,0.9992
0.2561788534509281,0.9992
0.2562051282051282,0.9992
0.2562314083495743,0.9992
0.25625769388592534,0.9992
0.25628398481584075,0.9992
0.2563102811409809,0.9992
0.25636288998357964,0.9992
0.2563892025043621,0.9992
0.25641552042701704,0.9992
0.2564418437532081,0.9992
0.2564681724845996,0.9992
0.25649450662285656,0.9992
0.2565208461696447,0.9992
0.2565471911266304,0.9992
0.2565735414954807,0.9992
0.25659989727786336,0.9992
0.2566262584754469,0.9992
0.25665262508990033,0.9992
0.25667899712289355,0.9992
0.256705374576097,0.9992
0.25673175745118193,0.9992
0.25675814574982014,0.9992
0.25678453947368424,0.9992
0.2568109386244474,0.9992
0.25683734320378365,0.9992
0.25686375321336763,0.9992
0.2568901686548745,0.9992
0.2569165895299805,0.9992
0.25694301584036205,0.9992
0.25696944758769674,0.9992
0.25699588477366253,0.9992
0.25702232739993824,0.9992
0.2570487754682033,0.9992
0.2570752289801379,0.9992
0.25710168793742283,0.9992
0.2571281523417396,0.9992
0.2571546221947704,0.9992
0.2571810974981983,0.9992
0.25720757825370677,0.9992
0.25723406446298014,0.9992
0.2572605561277034,0.9992
0.25728705324956225,0.9992
0.2573135558302431,0.9992
0.257340063871433,0.9992
0.2573665773748197,0.9992
0.25739309634209173,0.9992
0.2574196207749382,0.9992
0.25744615067504895,0.9992
0.2574726860441146,0.9992
0.2574992268838264,0.9992
0.2575257731958763,0.9992
0.2575523249819569,0.9992
0.2575788822437616,0.9992
0.25760544498298443,0.9992
0.2576320132013201,0.9992
0.25765858690046417,0.9992
0.25768516608211267,0.9992
0.25771175074796243,0.9992
0.2577383408997111,0.9992
0.25776493653905685,0.9992
0.25779153766769863,0.9992
0.2578181442873362,0.9992
0.2578447563996697,0.9992
0.2578713740064003,0.9992
0.25789799710922984,0.9992
0.25792462570986063,0.9992
0.2579512598099959,0.9992
0.2579778994113395,0.9992
0.25800454451559596,0.9992
0.2580311951244706,0.9992
0.2580578512396694,0.9992
0.2580845128628991,0.9992
0.2581111799958669,0.9992
0.25813785264028105,0.9992
0.25816453079785034,0.9992
0.25819121447028426,0.9992
0.2582179036592929,0.9992
0.2582445983665874,0.9992
0.25827129859387926,0.9992
0.2582980043428808,0.9992
0.25832471561530507,0.9992
0.25835143241286584,0.9992
0.2583781547372776,0.9992
0.2584048825902555,0.9992
0.25843161597351544,0.9992
0.25845835488877394,0.9992
0.2584850993377483,0.9992
0.2585118493221567,0.9992
0.25853860484371766,0.9992
0.2585653659041507,0.9992
0.258592132505176,0.9992
0.25861890464851434,0.9992
0.25864568233588736,0.9992
0.2586724655690173,0.9992
0.2587260486794407,0.9992
0.2587528485601823,0.9992
0.2587796539935771,0.9992
0.258806464981351,0.9992
0.25883328152523055,0.9992
0.258860103626943,0.9992
0.2589137645107794,0.9992
0.25894060329636154,0.9992
0.25896744764669294,0.9992
0.2590211530485276,0.9992
0.25894431193611944,0.9988
0.25897116780750884,0.9988
0.2589980292500778,0.9988
0.2590248962655602,0.9988
0.2590517688556904,0.9988
0.2590786470222038,0.9988
0.2591055307668362,0.9988
0.2590286425902864,0.9984
0.25905552672548005,0.9984
0.2590824164417687,0.9984
0.2591093117408907,0.9984
0.2591362126245847,0.9984
0.2591631190945904,0.9984
0.259190031152648,0.9984
0.2592169488004985,0.9984
0.2592438720398837,0.9984
0.25927080087254595,0.9984
0.25929773530022854,0.9984
0.25932467532467535,0.9984
0.2593516209476309,0.9984
0.2593785721708407,0.9984
0.2594324914250078,0.9984
0.2594594594594595,0.9984
0.259486433101154,0.9984
0.2595134123518403,0.9984
0.25954039721326816,0.9984
0.259567387687188,0.9984
0.259594383775351,0.9984
0.259621385479509,0.9984
0.2596483928014148,0.9984
0.2596754057428215,0.9984
0.2597024243054833,0.9984
0.25972944849115503,0.9984
0.25975647830159226,0.9984
0.2597835137385512,0.9984
