(-)-EPICATECHIN,0.1134690604882383,0.0184132386153479,0.0630306175664987,0.0018884237058373,0.0710660530639923,0.1107032650758363,0.085558090875749,0.0094652132801716,0.0406975348748063,0.1335113244487248,0.1066994970719557,0.1169297516621657,0.1029357336305366,0.0128081127090286,0.0483025569697879,0.1032145261149271,0.083873579643709,0.0614806328349747,0.0547849323297892,0.1189181801506343,0.1143207294824571,0.0568267794561683,0.0817331946057324,0.1214047693924244,0.0710008351654086,0.0575875413294343,0.0642513619080395,0.0675421618234256,0.072456119459226,0.0746044986119221,-0.0131421616297807,0.0423524877947295,0.0898987572647663,0.1089759323174723,0.0831709130842114,-0.013427503376732,0.132554071947839,0.0069891237579937,0.0961945975608298,0.1256490412573739,0.0874981221796577,0.0393971840016115,0.0893408820696292,0.0486723213685625,0.1055396911812977,0.1139952456154612,0.0423457470504784,0.0154174848938065,0.0012722106651148,0.0543629883412224,0.0658866253128863,-0.006329853707137,0.0916653600835448,0.0952112931079381,0.0375429324776356,0.0460884560224114,0.0594698666138061,0.0104895744122184,0.0282924567372477,0.0530774662801465,0.0298827022622285,0.115514284738716,0.0132029940169969,0.0926457461094243,0.0610514857369037,0.0517400095892438,0.0266158321775013,0.0974402078588302,0.1200414250406056,0.0851529251678566,0.0538660483545437,0.1106247023415762,-0.0091979702348534,-0.0102784057068906,0.0124432909634942,0.0428672555262425,0.0813936245707343,0.0880401476305033,0.0462738842895328,0.1160606893402543,0.0894620602445289,-0.000927140009379,0.0839053184598502,0.1184354943287093,0.0458957549269763,0.0177223982070195,0.0412087690936838,0.010931842994901,0.0684429197603905,0.1195954462881307,-0.0096023942266452,-0.004149570393735,0.1150661854554803,0.133114774659613,0.070664438523917,0.0765377660940512,0.0197382995275364,0.1356369203947175,0.1210074983043508,-0.0075233223465642,0.0686893715186378,0.1227619552784362,0.1277721328048893,-0.0054210734813416,0.058148110801986,0.0616233643320422,0.0186969747724464,0.0064580655823023,0.0207690076184593,0.0256707480622247,0.028200756202032,0.1239195491098864,0.1221481809256427,-0.0056498646882867,0.1269159870627073,0.0497942746996148,0.0816026398754363,0.0072006649186547,0.0720190508084999,0.115867709984887,0.0954144080627459,0.1086261956078425,0.1052794823178951,0.0166627234939217,0.0645904130713109,0.0506840267272268,-0.0024379442349829,0.0579580618204257,
135650115,0.1515168167037803,0.13142813925773,0.0786823788543474,0.0994012074502087,0.0556522923663482,0.154257995786533,0.0743386515231451,0.0734601479479093,0.0258241741509813,0.1567609842364054,0.1300641782037541,0.0469494232576567,0.1353754283860377,0.0919189823287353,0.02997296285899,0.0210410361246497,0.0313749970105801,0.1733836071182821,0.1607595677988823,0.169501616739934,0.129598723723561,0.1623947871866423,0.0620252665425078,0.1408190943560698,0.1597703202595124,0.1132284119761118,0.135496440573502,0.0407732989439043,0.1142171920754019,0.0603071327534937,0.0654622616478321,0.1447928545103054,0.1076286077553048,0.0949852055134827,0.053569823504505,0.1150110603166955,0.1321656357134895,0.0930152219270375,0.0805708724283437,0.1075055793561185,0.151889394355473,0.1419692041587072,0.1307856540898297,0.0798823158338637,0.0998369263400923,0.1008196498149429,0.136808844507296,0.143122842722324,0.034578679557074,0.1065488433719957,0.0274933394906063,0.0603850640255668,0.0934358820283663,0.0597827000908639,0.0990863614606728,0.088128998632562,0.1112097225498018,0.055221128785339,0.1695508660082048,0.1612097831360877,0.1080610649616587,0.0523669673453294,0.160442471507115,0.0631873902430553,0.1534465369750765,0.081403319158337,0.1162512165206868,0.0859171514816862,0.0738195820264348,0.0911146522220714,0.0934200186992049,0.1738699926306521,0.0427231273432891,0.0639104608920944,0.115031646023484,0.1424173318421302,0.0702124491251602,0.1266391035492878,0.1643231250738616,0.1004765182181935,0.0590382583375751,0.0819037697384734,0.161841930904595,0.0918911154461716,0.1420946581835317,0.1451505485279985,0.0494834386036638,0.1401572167222111,0.0752424382077391,0.0978254120561879,0.1176052071282324,0.1593781902637532,0.1592484402682746,0.0304658657987062,0.1530494695987725,0.1278632882198604,0.1527771930429214,0.1230762273440722,0.1681882467182127,0.1252364138687087,0.1023895940286485,0.1187652051897781,0.0693244408018746,0.0795203062394427,0.1004120076870404,0.1082291044371386,0.1250574618706461,0.1332535618974165,0.0894640574571344,0.09727358139699,0.0450980068768816,0.0282697618298371,0.0708814382499366,0.0595761451391732,0.0406947310738816,0.0349999524388675,0.0817621311059564,0.0752913214065436,0.0700738903141333,0.1449126229861032,0.1061830801694148,0.0774938907832161,0.0871006290998964,0.0873308727514423,0.0570278697872209,0.148629046273641,0.1614668977967142,0.0870926935706312,
ALBUMIN,0.1236323553764045,0.1274549440400111,0.0866132845791017,0.0797572866823442,0.0073374218246336,0.1095547193667833,-0.0162653478089347,0.1282290323711481,-0.0030327952827212,-0.0012699038306798,-0.00916464421034,0.0127436059102275,0.0818069821338136,0.0745732897499247,0.1147783108439754,0.0175073316648469,0.1295155379218114,0.1196431562107729,0.0502765781583564,0.0943946638420685,0.0164771547269293,-0.0166439541895576,0.0750395740691293,0.1122438329185322,-0.0128731134577864,0.0269732630166375,0.0369341362401743,0.0173506541614209,0.0204012465491692,0.0461466648629061,0.0421589245612556,0.0399472437642524,0.0163528977650016,-0.0095593551907241,-0.0061109715715887,0.0575998966838454,-0.0137293521060176,0.0250993931274361,0.1007340108188454,0.0270469587707884,0.0813600660645389,0.0673056903548235,0.1237583699309468,0.0747248857429271,-0.0067812915010582,0.11193164594576,0.0231958444660762,0.0209805436673223,0.0891649957968913,0.0205455075393447,0.0871569457929596,0.0529978067470741,0.0614355995776749,0.107703041289669,0.0755567561788794,0.0629353332884508,0.1330042514872506,0.0528188023512616,0.1033443363499799,0.0955757619920326,0.1208612536965352,0.1237452209772056,0.0856097748520549,0.0918698585506977,-0.0159795882434477,0.1215692476026638,0.0621998954456374,0.1092095071791019,0.1215014154237928,0.028704427969326,0.0958196319443426,-0.0080203625081128,0.1110219291917861,-0.0144747626376309,0.0996196283179407,0.0909970636992883,0.0448876155941427,0.1165422527308392,0.0179099425237771,0.0713123063511269,0.0798293498075923,0.002691563997393,-0.0082461612928073,-0.0144090511550797,0.0189853910208299,0.0469355452356748,-0.0125997232374719,0.0089634308142396,0.0065296527546251,0.0609867662448603,0.0830704286347913,0.0153549385844092,0.0384834685582096,0.0860348973019495,0.0177832700994936,0.0226640434864489,0.0486176461315727,0.0686658536565247,0.0467601337613909,0.0447282921010057,-0.0110898654965221,0.0956839532613231,0.1194705962337525,0.0124702360818262,0.0638895426375187,0.1032514164004671,0.034195965034306,0.0180961237878628,0.0487789561742512,0.0848645850174965,0.1007123505134217,0.0309950948372751,0.0073477434561941,0.0210305857211063,0.1029374959056933,0.0934751879642128,0.09240015760351,0.0803290874407266,0.1086246798220116,-0.0005853284636248,0.0513810835627484,0.1242816984399503,-0.0045866917732832,0.0893154938599008,0.0913462947149062,-0.0057698391234414,0.1161868072449026,0.0465849208895876,
STICTIC ACID,0.0205616453831515,0.0688995608825373,0.0160517838122248,0.0076834795941836,0.1017719117166936,0.0568934381412978,0.126336009897477,0.025938125925623,-0.0076912037657435,0.0725741867795373,0.1105666683241225,0.0992387967352141,0.1117601081582237,0.004753548944677,0.1073689989836914,0.0475456260766198,0.0033674575435561,0.0543008905603301,0.0295802469083502,0.0846685513961399,0.0694330471992892,0.1195418013985443,0.1371902422824406,0.017812393567595,0.019218462618106,0.1365343511322979,0.1452537346029218,0.0382446819881687,0.0918122636036191,0.0129248214378373,0.0188430210554492,0.1352386752579022,0.0222158200755039,0.0109257000380589,0.1326035506544392,0.0687541099809491,0.0892391820918357,0.0257799054998267,0.1308637313253401,0.007402259138289,0.0280396925178298,0.0202703972915883,0.1305112317975909,0.0693656995789782,0.0700474451726492,0.0738125944703065,0.0307446633528636,0.1466905276971978,0.0414225873591918,0.1105523925721696,0.0983748492360093,0.0555450891085755,0.0915926563194316,0.1494164721176795,0.0735483802843582,0.011187863819995,0.1126977021757039,0.1182915322377356,0.065676385700829,0.0409914076747863,0.0646813487896078,0.1167910760625655,0.1208864983893752,0.0584467188265059,0.0050223778813918,-0.0036687741693356,0.0141471704612238,0.0812341986129776,0.10159501474189,0.0946571055997116,0.1344997334829117,0.1380799433631564,0.0059571046467932,-0.0020702701116787,0.0325399843780394,0.0476852683292531,0.0178439969241402,0.0332398410032131,-0.0004023122700027,0.0379643594380291,-0.0029631581936366,0.0577464010841118,0.0763627317790821,0.019015529472787,0.0254974935883562,0.0759699021448042,-7.977097387356713e-05,0.1050332320045167,0.0084683225352505,0.0377442237900114,0.0849482359815099,0.0983589610695075,0.092815567215261,0.0519367928994904,0.131266123166401,0.1347207557134832,0.0143329124679988,0.0730900849557383,0.0970421266935168,0.011208839714908,0.1064800970207286,0.0343761249760368,0.1430157042590778,0.0578268708273405,0.0376251833956813,0.1319358233361612,0.1260163073124459,0.0122970695584925,0.0473946498893441,0.0571844673726266,0.0342024578705792,0.0536814098405984,0.1560936178935812,0.0778358297019474,0.0148850410834801,0.0328819369669241,0.0518749164423992,0.0545671331719913,0.1064286620927705,0.0329584457012953,0.1204030359388195,0.0376467790128051,0.0290512910529035,0.0816398866439229,0.1442232191305334,0.0887695397625743,0.1465312516601445,0.0210389504206167,
STREPTONIGRIN,0.0373384244329425,0.0731452321223188,0.1236702249310834,0.0289659849458557,0.0283412410725627,0.0449373550068172,0.0357918713648466,0.0928152294980036,0.048282752544885,0.1025106140352017,-0.0123294079370569,0.1179846853597111,0.0938475788116516,0.1227031823821966,0.0409487466587649,0.1053948522024735,0.1454170240290633,0.0818834164448529,0.037990039434333,0.0657384246528965,0.0003368052899128,0.1024048672017156,0.0277746523347209,0.0393529463363527,0.1013164746622135,0.0106189230298181,0.0513430207845965,0.0086824979963618,0.1261746755469688,-0.0197861064112675,0.0497698349410227,0.018026101862544,0.0068227853575633,0.1269556112491773,0.050091648626579,0.0206604837204365,0.062627388613368,0.0211324550679472,0.1090148702856396,0.0027451009723042,-0.0002007652588299,0.0522900237570355,0.0954297188851848,-0.0052659046812916,0.0949427214576205,-0.0098969392709857,0.0719596375780713,0.0336546437322569,-0.0130953370173684,0.1101611545397005,0.0945593850108671,0.0412501559498688,0.1355422100851601,0.041157820000493,0.0157324434956262,0.0331693439930093,0.062698842882133,0.0367023703062734,-0.0282758542392171,0.079521407119726,0.0400357822662063,0.0427984641565459,0.0450674998711741,0.1171603268339948,0.1150732552164316,0.1003346240917911,0.0358303904327743,0.1219771255176617,0.0019988028241451,-0.0309591017290475,-0.0224154133703258,0.0490767075045228,0.0833334220178731,0.0586284474904371,0.100567936493085,0.0223155833669411,0.0836858043187862,0.0570783740197345,0.0784346567609332,0.0785417828862181,0.0180643212024231,0.0603438868971928,0.0812885789466854,-0.0075434378232478,0.0221657159463975,-0.0212302217111106,0.0307352316115506,0.0324308031881192,0.1016789167996151,0.0365361518510546,0.1278370493958193,0.1115990354597024,0.1112414126814928,0.0171108200725619,0.0852118739232679,-0.0048956278273013,0.1075230570408161,0.1116765273245017,-0.0067312384353596,0.0037381339411334,-0.0047290370356281,0.0681164362322198,0.0246437299659856,0.0596007173173945,0.1001310369633181,0.0078020900965665,0.041260211436312,0.0115460807160614,0.0633403667469499,0.0200546641069829,-0.0164186785999587,0.1214188710059859,0.1230069084102598,0.0098026313460456,0.0693132996415633,0.0836369511446342,0.0744550094934999,0.0289224044945599,0.0179261979131369,0.0920833338852887,0.0232162113542096,0.0775380992399966,0.0761713775669725,-0.0111519034652392,0.0955857694269635,-0.0024088590662546,0.0803401541175712,0.0063529397571215,
STREPTOZOTOCIN,0.1055368062829718,0.0666084567457418,0.0675883833147124,0.0369576963603646,0.052686250950338,0.0211238595191189,0.0528119898051537,0.0435646716972488,0.1196226474183606,0.1209942656783965,0.0733451316318665,0.1507454314175435,0.1483980127931464,0.0200365891343497,0.02056281974175,0.058822906770603,0.0608040817972032,0.1490856109324884,0.0487058789468423,0.0154693604339469,0.025683104440842,0.0435047547158253,0.1391388865454652,0.0810255701250978,0.0702580663919399,0.0694944873150983,0.0892694962142415,0.0834288681073579,0.008694812816829,0.067437535276408,0.1051687259359024,0.1114357702343845,0.1500910708881568,0.0249022465881614,0.1196203480023818,0.0414901906753803,0.049340384058955,0.11071677302347,0.042492474342139,0.1415551795328032,0.0843574322551106,0.1407405777253122,0.0234180394712467,0.1431237131033001,0.1426129140621848,0.0303998428668979,0.0117204089692847,0.1190753563911707,0.0229710177384071,0.1321993358306303,0.0192024997973139,0.05773631459803,0.0337371800721586,0.0382846156148623,0.0471534605230943,0.0691501807235267,0.063518446251108,0.0123352941361519,0.1511389328524291,0.0557706913274213,0.135294186515648,0.1027212063991892,0.0121969287794165,0.1306542702039119,0.0052718773965381,0.1073132980404082,0.0081665189705127,0.1384510333122519,0.0993739341730771,0.0848158605931662,0.0507522784627216,0.0710885494817472,0.0525116055010121,0.0143241007889146,0.1259826253006704,0.1340510928626368,0.0796369961318036,0.1078611482575685,0.0881507806801976,0.0440167365030717,0.1310823183838221,0.000650335309307,0.0365524313845708,0.1083475119918611,0.0009930033776175,0.0194262383971241,0.0859679935000993,0.0963560144831562,0.0943921259694337,0.0948290033261558,0.0694301640115309,0.0862120741448316,0.0189287503631879,0.155258013236581,0.0492062490821343,0.0139161866645581,0.1517168261878322,0.0045697668466102,0.0797214984737876,0.0219113443833329,0.027838677041285,0.1186216015194873,0.0585508724465634,0.0658407906979468,0.0075986462748123,0.0814661356222396,0.0611651705518584,0.0513553696530062,0.0616450640183938,0.1466798649826546,0.0843994830464191,0.0494922616726845,0.0149654803464253,0.0197138169963849,0.0909706940884765,0.1324245466856505,0.1141527074870063,0.1115996485111834,0.0914950766824319,0.1155904814620162,0.0055023413887037,0.0879743591098352,0.0863016356227524,0.1379535305370069,0.1520426106480748,0.1070754740003734,0.0465759030275841,0.1438205418053634,
STZ,0.0807754075039946,0.0070806299724777,0.1288110203938722,0.0530209042174011,0.0413726695874023,0.105168767383989,0.0172891388732084,0.0234568582603216,0.0647275730912574,0.0413106033322698,0.0483202629802865,0.064492287162,0.0800261124540588,0.0171828115266022,0.1148459547630513,0.0586259980965189,0.1062230335994245,0.0891557069064103,0.0906697235356203,0.0280292066180521,0.0760127853191248,0.0332832039790285,0.1211439553282196,0.1329163912132637,0.0110274772549853,0.0918369632266195,0.1221536083372246,0.1360589288967251,0.0794880348738695,0.0544147495235188,0.0762033460926852,0.0329814846141637,0.108085070307194,0.0185742300219528,0.042510851754423,0.1089793182629006,-0.0047485802593842,-0.0074377388305752,0.0262179189264586,0.0440450883485853,0.0984024631373619,0.1063531988687296,0.1321802568056851,0.0336138424964566,0.0189857460850573,0.1497871208354743,0.1208482647825422,0.1368291119997826,-0.0025722021363722,-0.000945778783415,0.0081297283485766,-0.0055511922115496,0.0114313316530151,0.0194535677708424,0.1185927036726458,0.1143282549094655,0.0254643700152164,0.0181838751595923,0.0091147846483577,-0.0065497730887213,0.0792717789637121,0.1101400850778753,0.0533486933260505,0.0033691301433264,0.1240850555133078,0.0779155441515673,0.0877897081895222,0.0548279767297517,0.0315508616640605,-0.0096245015629556,0.0865163183694867,0.1118517992887561,0.0809172177980864,0.0079832516211492,8.882994084131553e-05,0.0100645838700361,0.1045074714600187,-0.0062561333265764,0.0808435970966338,0.0554164998021422,0.0137888525832867,0.0944951854507357,0.1352813076238542,-0.0099544691733413,0.0755869582803634,0.1216154245120403,0.0683827907246203,0.1066455822210419,0.1037209375521848,0.0706660988587087,0.0136364709563231,0.1015425468594713,-0.0032999425025136,0.0063814296393478,0.0886703052386127,0.1417475371418073,0.0390890999830658,0.0651322338386466,-0.0076141125792426,0.058448439031692,0.0936196813249785,0.085937820747443,0.0842563216095002,0.0637315898254725,0.0867307071160334,0.0076129214363895,0.0641780539788584,0.1054795582337528,-0.0058505318446744,0.0110777847081759,0.0749378576245893,0.0541380933656246,0.1477693882179093,0.0688255619321148,0.0206031165497782,0.0993351347678009,0.106614314867919,0.075938405880792,0.027630832792516,0.1482593037685296,0.0340669026992831,0.0900764094242525,0.0963045030024497,0.0506138911246626,0.1214443428980053,0.0112169520750522,0.0539654129941859,0.082000865064283,
SU-4312,0.1017923502037254,0.0693189910715036,0.1103337209704546,0.0616966557879658,0.0606148804481278,0.020740266771998,0.0728848442844056,0.0304916398825522,0.1011620733777036,0.1202669789778698,0.0632845944178221,0.0386613941050698,0.0796443384214554,0.0523169549568873,0.0799785184230646,0.0595011193272304,0.0620948765553596,0.1052355912865025,0.0212179090652666,0.105544269230286,0.0276288821784516,0.0447197993401405,0.1151721481753992,-0.0277798908564127,0.0497897542238646,0.0755416794658252,0.0495448452925428,0.0809031903723299,0.0467324409211713,0.0988845258141257,0.1248218545725987,-0.0062102268073771,0.089351785723649,-0.0180064821539777,0.0639346753828836,-0.0190738775380127,0.0563441766427562,-0.0149604287270041,0.0488032664599939,0.1021993668228299,0.0271260973330795,0.0663955660484618,0.11917199236517,0.0404533351110924,0.0328757300720008,-0.0081245159914724,0.0931937458036696,0.0294569617425661,0.0476968764145366,0.0971374371333667,0.035250005840758,-0.010796588595023,0.0858122312215386,0.0478715585742068,0.0045786606798441,0.1023681862079392,0.1156787491269504,0.0435822539326243,0.0884049697415329,0.1239196808046078,0.0457607203167759,0.1250988722261038,0.0733586761090871,0.005903965360553,0.0983676416102385,0.1079271649077754,0.1124721604047516,0.0042365273536316,-0.004171368350233,-0.0308161107517265,0.0431297272161217,0.0215286417247013,-0.0208158670335175,-0.0102170063201317,-0.0033797255859669,0.0399774925473202,0.0109524476661613,0.0952631526207657,0.0597722305521435,0.019678532836177,0.085502043072748,0.0936793859958468,0.0552776913094625,0.0805805101072603,0.0216300409288153,0.0170481540011382,0.1159693979484038,0.0684726884389216,0.0553805130148396,0.0745943412118739,0.0923312297706955,0.0139876431102369,0.0120161012672689,-0.0149209656027214,0.0311497909619029,-0.0153201619369043,-0.0141678747673358,0.1198322809206745,0.0318225566233157,0.0011184875609835,0.031154451266564,0.0621719253386882,0.0291408398323703,0.0455841806445397,-0.0243383193011175,0.0920821817338134,0.0984585737651017,0.1141204839911565,-0.0123577264172136,0.0087133827516829,0.0001441483280259,0.059715732493681,0.0990531393086434,0.0671129934703791,0.1251970161511618,0.0459659898642063,0.0639186722902079,0.0989973421569869,0.0814232408505104,0.0208352067594933,0.0318576348403294,0.0785501352291585,0.0114894437159807,0.0358717200096619,0.1205640325424224,0.1149572612405224,0.0901728008596944,-0.0105957045675343,
SU-6656,0.092280423340388,0.0632555894758884,0.0573470846284759,0.0824307958962736,-0.0171044043476847,0.0395294661649631,0.1110761337372714,-0.0041996896888689,0.1111790460712709,-0.0140249658682222,0.1319325072614403,-0.0291897725245385,0.0768934823592361,-0.0124988348144608,0.0174469755281888,-0.0036069952485023,-0.0045278612519774,-0.0082690390374923,0.0638840480293036,0.0908540648122155,0.0053485877496206,0.0204926255642829,0.0286878655313009,-0.0040487585645062,-0.014511334666507,0.0213264262657742,0.0036589411112456,0.0259575896829782,0.0707904857436463,0.0756570274540405,-0.0002574322350995,0.0798664905966742,-0.0080132455833563,0.1327040439492094,-0.000626688405154,0.0924512960275747,0.0269849744663074,0.056998735918116,-0.0204909868963991,0.0940978986212836,0.0999728209551398,0.1376662923185639,0.0431158930467959,0.0835685121558741,0.0576404509176347,0.0521304113700057,0.0161284199017452,0.1236658782227642,0.0646078556977578,-0.0122856101586058,0.1063039516352311,0.0615429522166652,0.1108421876471775,0.1008523928838525,0.0423894425199963,0.0204110928497535,0.0366111287664398,-0.0028699099198889,0.0107805603407699,0.0654756375740006,0.0420717245063557,0.0607104358530773,0.0342540686948864,0.0026234860007612,0.0476518069693033,0.1373368949546523,0.0296765407437048,0.0746539798388583,0.1256383794480509,0.0222908859894637,0.0388105074923698,0.0670199522430425,0.0669319864643007,0.0264252681834368,0.0089235542440765,-0.0069563333146333,0.1235219912036613,0.072458251844765,-0.0126745073748916,0.0285212207788576,0.0314732907167704,0.1361389568516144,0.0992082150960032,-0.0197340202206483,0.0804966432315836,0.0088835142836053,0.0272272350656092,0.0613543743316292,0.1173108513231609,0.0845419666893335,0.0579797833821563,0.0643979209902638,-0.0236562772403685,0.1217906443537151,0.1251766261487095,0.0355465922467156,0.0100069897556309,0.1497938247253633,0.1309832050804527,0.1259020379385017,0.0990733846842657,0.0174996154325972,0.0381492300621715,0.0432897530245691,0.0428680401072074,0.08201288713844,-0.0253524669916643,0.1330799077602542,0.1219466089691955,0.1024131779694586,0.0683110250748166,0.0173978689028971,0.0156785603816407,0.0959326609020402,0.0897895170359603,-0.0343159276475722,0.0272546090527371,0.0284622219046504,0.0118457568800687,0.0691483751107321,0.0208490769279915,0.0239091076716951,0.1197039334433653,0.0718918569503323,0.1083754095881502,0.1151493590267559,0.0866181902695849,0.0396977890819697,
SUBEROHYDROXAMIC ACID,0.0491175735543785,0.0820583758893602,0.1585091998005341,0.114146830555765,0.0644463040528956,0.0729292228196491,0.0915476776304869,0.0663834717571793,0.0910179077761218,0.1658125127150665,0.0415529809068065,0.0797132461428501,0.0999037950583662,0.0296821008316863,0.03539416990082,0.0515032920747519,0.0311836201289175,0.0211028504530773,0.028778078096671,0.1659206975082981,0.0406941088072703,0.1652206314957222,0.1069483994855092,0.0501312689148376,0.0968610469393703,0.1018547207311816,0.1154233064612684,0.0127415482604441,0.0327055521001885,0.148863924796055,0.1315329161591333,0.1127711649556977,0.0241183875261351,0.0906487520388644,0.1563008955006829,0.0574217869963297,0.0287630801433987,0.1317518574851356,0.1657054240920679,0.0726724027770406,0.0943231753744688,0.0478480046822782,0.1407972221890585,0.165695640259332,0.1340429993202754,0.1738517062793863,0.0405222240331397,0.029313591061207,0.0464602751538442,0.051332372370461,0.0392656240166469,0.1691583315730012,0.1209578900595355,0.0377372469229399,0.134134990775144,0.0406055076008965,0.1337321608266914,0.1369674460640308,0.1420872501239277,0.0837480617015112,0.1428115339045587,0.0893896508461308,0.1528479501364119,0.0522836181153334,0.0372529150677682,0.0679910116600471,0.1191685629292421,0.0131641797971659,0.1339148982810836,0.0561642307606101,0.0768353754609935,0.0754692911506347,0.1347611996417468,0.119640417219737,0.0334944868914944,0.1273142886424563,0.0859402199392943,0.0632013884331031,0.0777614240596897,0.1190877286929108,0.0139727835090687,0.1738944077015567,0.0741568618826939,0.1007113756851496,0.0105756045001897,0.1534391039546876,0.0599677516954373,0.052625370023043,0.0517766206922345,0.1305278189956665,0.0870402885160042,0.0218315676015891,0.0237871976455719,0.0515624946247679,0.1025607803874652,0.0162003085104472,0.0130885748733899,0.0975380178603912,0.0132691284616049,0.1130093893813742,0.0762644637088801,0.0628380565562134,0.0868720560262458,0.089148452231013,0.0853384978962312,0.0536455166474265,0.1597448685900827,0.0156965455732618,0.0960609185791582,0.1036517641124631,0.1023816644246259,0.0992715687535001,0.1221768017948782,0.059028176859408,0.1409533215277914,0.0756875326350411,0.1559853420111057,0.0864074443748135,0.0211671749454686,0.0454207968305005,0.0564835211701833,0.1125388984882389,0.1185993446486681,0.1651867889030678,0.1242496403777772,0.0110991362094976,0.1307580622299844,0.1425513192285615,
