precision,recall,_
0.3351206434316354,1.0,0.027425570433486614
0.3350315055637485,0.9996,0.027685236266757552
0.335076427996782,0.9996,0.02801922101085015
0.3351213624782084,0.9996,0.028148112886640674
0.33516630901287553,0.9996,0.028175614542190273
0.3352112676056338,0.9996,0.02834174109074633
0.3352562382613362,0.9996,0.02845229590295568
0.33530122098483833,0.9996,0.028992549900145652
0.3353462157809984,0.9996,0.02905454854877431
0.3352570124815461,0.9992,0.029224028529655246
0.3353020134228188,0.9992,0.029263740221803457
0.3353470264465029,0.9992,0.02940245779546134
0.3353920515574651,0.9992,0.02951464649095373
0.3354370887605747,0.9992,0.02956197155144732
0.33548213806070376,0.9992,0.029902784934123922
0.3355271994627267,0.9992,0.029908388586819983
0.3355722729715207,0.9992,0.030491017022180954
0.3356173585919656,0.9992,0.030561449185552446
0.3356624563289438,0.9992,0.030737397843633472
0.33570756618734043,0.9992,0.030795394418753473
0.335752688172043,0.9992,0.03109564085995034
0.3357978222879419,0.9992,0.031172739981231514
0.33584296853993006,0.9992,0.03119814841554514
0.33588812693290304,0.9992,0.03129626310665687
0.33579881656804733,0.9988,0.031369092862003935
0.33584398117014125,0.9988,0.03139803016604513
0.33588915792305624,0.9988,0.03146509297679684
0.3359343468316965,0.9988,0.0317773402429762
0.3359795479009688,0.9988,0.032139612889432866
0.33602476113578256,0.9988,0.03218877225469746
0.3360699865410498,0.9988,0.03222024404519925
0.33598061650289407,0.9984,0.03249477641769209
0.3358912224017232,0.998,0.03267869423273094
0.3359364480947893,0.998,0.032703161910170045
0.33598168596821976,0.998,0.032704045243867025
0.336026936026936,0.998,0.03304585448633895
0.33607219827586204,0.998,0.03308986305412518
0.33611747271992454,0.998,0.033097912492534604
0.3361627593640528,0.998,0.03314929109426431
0.33620805821317884,0.998,0.033278612193693144
0.3362533692722372,0.998,0.03353290371924346
0.33629869254616523,0.998,0.033581101880499994
0.33620922081423565,0.9976,0.0337460161973577
0.3362545503572873,0.9976,0.034247336590619404
0.33629989212513484,0.9976,0.03428967163725865
0.3363452461227242,0.9976,0.03432818742450841
0.33639061235500406,0.9976,0.034336260056051074
0.33643599082692566,0.9976,0.034381239782720036
0.3364813815434431,0.9976,0.03490323554093534
0.3363918499527729,0.9972,0.03492156642743847
0.33643724696356275,0.9972,0.035071469262601976
0.33648265622891077,0.9972,0.03511760822156257
0.3365280777537797,0.9972,0.03517050271584997
0.33657351154313486,0.9972,0.03517878901811927
0.3366189576019444,0.9972,0.035237466897799524
0.33666441593517893,0.9972,0.035338795507012986
0.336709886547812,0.9972,0.035417612507174547
0.33675536944481965,0.9972,0.035465165903902626
0.33680086463118075,0.9972,0.03546572235022515
0.3368463721118768,0.9972,0.035509048835140854
0.33675675675675676,0.9968,0.03583742659726565
0.336667117177997,0.9964,0.03593340228465289
0.3367126250337929,0.9964,0.035977819415027694
0.33675814519399755,0.9964,0.03598091986158403
0.336803677663602,0.9964,0.03598600448661883
0.33684922244759974,0.9964,0.03608805445854048
0.3368947795509873,0.9964,0.03610815834174693
0.3369403489787637,0.9964,0.03668810310007088
0.33698593073593075,0.9964,0.03711023022282015
0.3370315248274929,0.9964,0.03718109916333491
0.3370771312584574,0.9964,0.03721622397913178
0.3371227500338341,0.9964,0.0373131319630369
0.3371683811586356,0.9964,0.037387357091846256
0.33721402463787736,0.9964,0.03767635936379658
0.3372596804765773,0.9964,0.0378313410891956
0.33730534867975626,0.9964,0.03785609656236359
0.3373510292524377,0.9964,0.037872766685978485
0.33726127590410404,0.996,0.03788726272963061
0.33730696288268763,0.996,0.03791756473804377
0.3373526622408888,0.996,0.03797746922970555
0.33739837398373984,0.996,0.03803459667284837
0.3374440981162759,0.996,0.03831758211664309
0.3374898346435348,0.996,0.038346479812763824
0.33753558357055713,0.996,0.038370837743920014
0.3374457700650759,0.9956,0.03855286795260522
0.3374915254237288,0.9956,0.03860891620946636
0.33753729319229725,0.9956,0.03868463362989448
0.3375830733758307,0.9956,0.03873893235619157
0.33762886597938147,0.9956,0.03877116659725344
0.33767467100800436,0.9956,0.038988843572235435
0.3377204884667571,0.9956,0.03919190135609109
0.33776631836070026,0.9956,0.03919270876963818
0.33781216069489683,0.9956,0.03920425917125281
0.3378580154744129,0.9956,0.03926969633535594
0.33790388270431715,0.9956,0.039455934039600946
0.33794976238968094,0.9956,0.03950566698704218
0.3379956545355785,0.9956,0.03963165922237075
0.3380415591470868,0.9956,0.03967986563105132
0.33808747622928553,0.9956,0.03974743167284858
0.33799755468007064,0.9952,0.039783948408013775
0.33804347826086956,0.9952,0.03993490429207962
0.3380894143225982,0.9952,0.04001838408232782
0.3381353628703452,0.9952,0.04007081865923336
