fpr,tpr,_
0.0,0.0,1.8155332528931496
0.000201450443190975,0.0,0.8155332528931496
0.0008058017727639,0.0,0.8038443042244781
0.0008058017727639,0.0015772870662460567,0.7833887246972243
0.0012087026591458502,0.0015772870662460567,0.7754804150037805
0.0012087026591458502,0.001971608832807571,0.7700684482189679
0.0016116035455278,0.001971608832807571,0.7673937067620406
0.0016116035455278,0.002365930599369085,0.7645652890578382
0.0018130539887187753,0.002365930599369085,0.7637827349667363
0.0018130539887187753,0.0031545741324921135,0.75707332645726
0.00201450443190975,0.0031545741324921135,0.75690939380068
0.00201450443190975,0.003548895899053628,0.7557460172793353
0.0022159548751007254,0.003548895899053628,0.7554795636913291
0.0022159548751007254,0.005126182965299685,0.7511742689377955
0.0026188557614826753,0.005126182965299685,0.7497890673364721
0.0026188557614826753,0.005914826498422713,0.7482663262370668
0.0028203062046736503,0.005914826498422713,0.7481407863431158
0.0028203062046736503,0.006309148264984227,0.7461735944668926
0.0030217566478646252,0.006309148264984227,0.7449706870303142
0.0030217566478646252,0.006703470031545741,0.7446817141996965
0.0032232070910556,0.006703470031545741,0.7434240916359109
0.0032232070910556,0.007097791798107256,0.7400927117619128
0.003424657534246575,0.007097791798107256,0.7394734381563256
0.003424657534246575,0.007886435331230283,0.7393262744541146
0.0036261079774375505,0.007886435331230283,0.7389155992676413
0.0036261079774375505,0.008280757097791799,0.7380642091577312
0.004230459307010476,0.008280757097791799,0.737420270682076
0.004230459307010476,0.008675078864353312,0.7364005784462094
0.004431909750201451,0.008675078864353312,0.7356048924540383
0.004431909750201451,0.009858044164037854,0.7326848733451578
0.004633360193392426,0.009858044164037854,0.7320938130238616
0.004633360193392426,0.01025236593059937,0.7316773229783565
0.005237711522965351,0.01025236593059937,0.7298279930499476
0.005237711522965351,0.011041009463722398,0.7290198553289189
0.005439161966156326,0.011041009463722398,0.7276998614062149
0.005439161966156326,0.011829652996845425,0.727004525407239
0.0058420628525382755,0.011829652996845425,0.7260636696324448
0.0058420628525382755,0.01222397476340694,0.7259689525594716
0.0060435132957292505,0.01222397476340694,0.7256847839240185
0.0060435132957292505,0.012618296529968454,0.7252792900898888
0.0064464141821112,0.012618296529968454,0.7228445708661657
0.0064464141821112,0.013012618296529969,0.7224987726742955
0.006647864625302175,0.013012618296529969,0.7222750765926432
0.006647864625302175,0.013406940063091483,0.7203703218417561
0.00684931506849315,0.013406940063091483,0.720266305138062
0.00684931506849315,0.013801261829652996,0.718945671871472
0.007252215954875101,0.013801261829652996,0.7186402544540418
0.007252215954875101,0.014589905362776025,0.7172802041298528
0.008259468170829976,0.014589905362776025,0.7146095637549521
0.008259468170829976,0.015378548895899053,0.713519145882489
0.008460918614020952,0.015378548895899053,0.7131970254860565
0.008460918614020952,0.018533123028391166,0.7087876105083969
0.008662369057211926,0.018533123028391166,0.7087566238290003
0.008662369057211926,0.022082018927444796,0.7043298323552485
0.009065269943593876,0.022082018927444796,0.7037671279506693
0.009065269943593876,0.022476340694006308,0.703131192486606
0.009669621273166801,0.022476340694006308,0.7018708777259687
0.009669621273166801,0.02326498422712934,0.7016359192075278
0.009871071716357776,0.02326498422712934,0.7016167398265596
0.009871071716357776,0.024053627760252366,0.7001630827227387
0.010072522159548751,0.024053627760252366,0.6999788737834893
