fpr,tpr
0.0,0.0
0.0,0.0004
0.00013333333333333334,0.0004
0.00013333333333333334,0.0008
0.0017333333333333333,0.0008
0.0017333333333333333,0.0016
0.0018666666666666666,0.0016
0.0018666666666666666,0.0024
0.002,0.0024
0.002,0.0052
0.0021333333333333334,0.0052
0.0021333333333333334,0.0056
0.002266666666666667,0.0056
0.002266666666666667,0.006
0.0026666666666666666,0.006
0.0026666666666666666,0.0064
0.0033333333333333335,0.0064
0.0033333333333333335,0.0072
0.0034666666666666665,0.0072
0.0034666666666666665,0.0076
0.0037333333333333333,0.0076
0.0037333333333333333,0.0084
0.0038666666666666667,0.0084
0.0038666666666666667,0.0088
0.004666666666666667,0.0088
0.004666666666666667,0.0092
0.0048,0.0092
0.0048,0.0112
0.004933333333333333,0.0112
0.004933333333333333,0.0116
0.0052,0.0116
0.0052,0.0128
0.005333333333333333,0.0128
0.005333333333333333,0.014
0.0054666666666666665,0.014
0.0054666666666666665,0.0144
0.005866666666666667,0.0144
0.005866666666666667,0.0148
0.006,0.0148
0.006,0.016
0.0061333333333333335,0.016
0.0061333333333333335,0.0168
0.006266666666666667,0.0168
0.006266666666666667,0.0172
0.0064,0.0172
0.0064,0.0176
0.006933333333333333,0.0176
0.006933333333333333,0.018
0.007066666666666666,0.018
0.007066666666666666,0.0184
0.0072,0.0184
0.0072,0.0196
0.007466666666666667,0.0196
0.007466666666666667,0.0204
0.007733333333333333,0.0204
0.007733333333333333,0.0224
0.008133333333333333,0.0224
0.008133333333333333,0.024
0.008266666666666667,0.024
0.008266666666666667,0.0248
0.0084,0.0248
0.0084,0.0256
0.008533333333333334,0.0256
0.008533333333333334,0.028
0.008666666666666666,0.028
0.008666666666666666,0.0296
0.0088,0.0296
0.0088,0.03
0.008933333333333333,0.03
0.008933333333333333,0.0304
0.0092,0.0304
0.0092,0.0308
0.009466666666666667,0.0308
0.009466666666666667,0.0312
0.0096,0.0312
0.0096,0.0316
0.010133333333333333,0.0316
0.010133333333333333,0.0336
0.0104,0.0336
0.0104,0.0348
0.010533333333333334,0.0348
0.010533333333333334,0.0376
0.010666666666666666,0.0376
0.010666666666666666,0.0408
0.010933333333333333,0.0408
0.010933333333333333,0.0416
0.011066666666666667,0.0416
0.011066666666666667,0.0428
0.0112,0.0428
0.0112,0.044
0.011333333333333334,0.044
0.011333333333333334,0.0448
0.011466666666666667,0.0448
0.011466666666666667,0.046
0.0116,0.046
0.011866666666666666,0.046
0.011866666666666666,0.048
0.012,0.048
0.012,0.0484
0.012133333333333333,0.0484
0.012133333333333333,0.0492
0.0124,0.0492
0.0124,0.0496
0.012533333333333334,0.0496
0.012533333333333334,0.0508
0.012666666666666666,0.0508
0.012666666666666666,0.0516
0.0128,0.0516
0.0128,0.0524
0.013066666666666667,0.0524
0.013066666666666667,0.0532
0.013333333333333334,0.0532
0.013333333333333334,0.054
0.0136,0.054
0.0136,0.0548
0.013866666666666666,0.0548
0.013866666666666666,0.0564
0.014,0.0564
0.014,0.0592
0.014266666666666667,0.0592
0.014266666666666667,0.06
0.0144,0.06
0.0144,0.0612
0.014666666666666666,0.0612
0.014666666666666666,0.064
0.0148,0.064
0.0148,0.0656
0.014933333333333333,0.0656
0.014933333333333333,0.066
0.0152,0.066
0.0152,0.0692
0.015333333333333332,0.0692
0.015333333333333332,0.0732
0.015466666666666667,0.0732
0.015466666666666667,0.0736
0.0156,0.0736
0.0156,0.076
0.015733333333333332,0.076
0.015733333333333332,0.0796
0.015866666666666668,0.0796
0.015866666666666668,0.08
0.016,0.08
0.016,0.0804
0.016133333333333333,0.0804
0.016133333333333333,0.0816
0.016266666666666665,0.0816
0.016266666666666665,0.0824
0.0164,0.0824
0.0164,0.0888
0.016533333333333334,0.0888
0.016533333333333334,0.0908
0.016666666666666666,0.0908
0.016666666666666666,0.0912
0.016933333333333335,0.0912
0.016933333333333335,0.0936
0.017333333333333333,0.0936
0.017333333333333333,0.0964
0.017466666666666665,0.0964
0.017466666666666665,0.0972
0.017733333333333334,0.0972
0.017733333333333334,0.0984
0.018,0.0984
0.018,0.1064
0.018266666666666667,0.1064
0.018266666666666667,0.108
0.0184,0.108
0.0184,0.1092
0.018533333333333332,0.1092
0.018533333333333332,0.112
0.018666666666666668,0.112
0.018666666666666668,0.1128
0.0188,0.1128
0.0188,0.1152
0.019066666666666666,0.1152
0.019066666666666666,0.1156
0.0192,0.1156
0.0192,0.116
0.019866666666666668,0.116
0.019866666666666668,0.1176
0.020266666666666665,0.1176
0.020266666666666665,0.118
0.0204,0.118
0.0204,0.1184
0.020533333333333334,0.1184
0.020533333333333334,0.1192
0.020666666666666667,0.1192
0.020666666666666667,0.1196
0.0208,0.1196
0.0208,0.1212
0.021066666666666668,0.1212
0.021066666666666668,0.122
0.0212,0.122
0.0212,0.1228
0.021333333333333333,0.1228
0.021333333333333333,0.1232
0.021866666666666666,0.1232
